Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
dog,elephant2,dog,5.479177e-09,8.227389e-27,5.479177e-09,1,0,0,dog,,,1,0
dog,bicycle1,dog,3.8331324e-15,6e-45,3.8331324e-15,1,0,0,dog,,,1,0
dog,airplane1,dog,1.0155962e-14,0.0,1.0155962e-14,1,0,0,dog,,,1,0
dog,truck2,dog,4.0678376e-12,1.0652858e-16,4.0678376e-12,1,0,0,dog,,,1,0
dog,boat1,dog,2.9125478e-15,2.860865e-20,2.9125478e-15,1,0,0,dog,,,1,0
dog,car3,dog,1.3011456e-13,1.0444318e-24,1.3011456e-13,1,0,0,dog,,,1,0
dog,clock1,dog,8.416975e-14,5.338114e-27,8.416975e-14,1,0,0,dog,,,1,0
dog,cat3,dog,1.0220536e-09,3.7171455e-20,1.0220536e-09,1,0,0,dog,,,1,0
dog,oven2,dog,4.8676705e-12,1.4985017e-28,4.8676705e-12,1,0,0,dog,,,1,0
dog,airplane3,dog,2.485573e-12,8.851944e-38,2.485573e-12,1,0,0,dog,,,1,0
dog,clock1,dog,8.416975e-14,5.338114e-27,8.416975e-14,1,0,0,dog,,,1,0
dog,bottle1,dog,1.1232272e-13,7.764263e-26,1.1232272e-13,1,0,0,dog,,,1,0
dog,bear3,dog,5.976675e-12,6.385226e-23,5.976675e-12,1,0,0,dog,,,1,0
dog,oven2,dog,4.8676705e-12,1.4985017e-28,4.8676705e-12,1,0,0,dog,,,1,0
dog,knife3,dog,4.112883e-12,1.3594288e-29,4.112883e-12,1,0,0,dog,,,1,0
dog,bear3,dog,5.976675e-12,6.385226e-23,5.976675e-12,1,0,0,dog,,,1,0
dog,clock1,dog,8.416975e-14,5.338114e-27,8.416975e-14,1,0,0,dog,,,1,0
dog,boat3,dog,4.929711e-12,2.5548428e-15,4.929711e-12,1,0,0,dog,,,1,0
dog,car1,dog,6.007858e-14,4.1326498e-25,6.007858e-14,1,0,0,dog,,,1,0
dog,bird2,dog,2.494918e-12,7.047543e-18,2.494918e-12,1,0,0,dog,,,1,0
dog,bear3,dog,5.976675e-12,6.385226e-23,5.976675e-12,1,0,0,dog,,,1,0
dog,boat3,dog,4.929711e-12,2.5548428e-15,4.929711e-12,1,0,0,dog,,,1,0
dog,elephant2,dog,5.479177e-09,8.227389e-27,5.479177e-09,1,0,0,dog,,,1,0
dog,bicycle2,dog,3.5992845e-12,2.9113012e-34,3.5992845e-12,1,0,0,dog,,,1,0
dog,car3,dog,1.3011456e-13,1.0444318e-24,1.3011456e-13,1,0,0,dog,,,1,0
dog,bottle1,dog,1.1232272e-13,7.764263e-26,1.1232272e-13,1,0,0,dog,,,1,0
dog,keyboard3,dog,1.7707373e-10,1.6668987e-23,1.7707373e-10,1,0,0,dog,,,1,0
dog,bird1,dog,6.6681247e-09,2.6442832e-12,6.6681247e-09,1,0,0,dog,,,1,0
dog,chair1,dog,2.067249e-11,2.4475507e-18,2.067249e-11,1,0,0,dog,,,1,0
dog,chair2,dog,9.401322e-12,4.9309044e-20,9.401322e-12,1,0,0,dog,,,1,0
dog,airplane3,dog,2.485573e-12,8.851944e-38,2.485573e-12,1,0,0,dog,,,1,0
dog,bear3,dog,5.976675e-12,6.385226e-23,5.976675e-12,1,0,0,dog,,,1,0
dog,elephant1,dog,1.2315411e-10,3.4898297e-32,1.2315411e-10,1,0,0,dog,,,1,0
dog,chair1,dog,2.067249e-11,2.4475507e-18,2.067249e-11,1,0,0,dog,,,1,0
dog,bicycle3,dog,1.0586209e-13,2.98835e-40,1.0586209e-13,1,0,0,dog,,,1,0
dog,cat1,dog,6.9472025e-11,8.747697e-24,6.9472025e-11,1,0,0,dog,,,1,0
dog,knife3,dog,4.112883e-12,1.3594288e-29,4.112883e-12,1,0,0,dog,,,1,0
dog,clock1,dog,8.416975e-14,5.338114e-27,8.416975e-14,1,0,0,dog,,,1,0
dog,boat1,dog,2.9125478e-15,2.860865e-20,2.9125478e-15,1,0,0,dog,,,1,0
dog,cat1,dog,6.9472025e-11,8.747697e-24,6.9472025e-11,1,0,0,dog,,,1,0
dog,knife3,dog,4.112883e-12,1.3594288e-29,4.112883e-12,1,0,0,dog,,,1,0
dog,bird3,dog,1.3473451e-13,4.8823096e-21,1.3473451e-13,1,0,0,dog,,,1,0
dog,bear1,dog,1.3567152e-10,1.1443977e-19,1.3567152e-10,1,0,0,dog,,,1,0
dog,airplane2,dog,4.3220835e-12,2.6970963e-38,4.3220835e-12,1,0,0,dog,,,1,0
dog,bottle2,dog,2.646883e-11,9.510353e-21,2.646883e-11,1,0,0,dog,,,1,0
dog,boat3,dog,4.929711e-12,2.5548428e-15,4.929711e-12,1,0,0,dog,,,1,0
dog,car2,dog,3.6749605e-13,2.302432e-24,3.6749605e-13,1,0,0,dog,,,1,0
dog,keyboard2,dog,1.18723295e-11,6.3331005e-27,1.18723295e-11,1,0,0,dog,,,1,0
dog,truck2,dog,4.0678376e-12,1.0652858e-16,4.0678376e-12,1,0,0,dog,,,1,0
dog,chair2,dog,9.401322e-12,4.9309044e-20,9.401322e-12,1,0,0,dog,,,1,0
dog,airplane3,dog,2.485573e-12,8.851944e-38,2.485573e-12,1,0,0,dog,,,1,0
