Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
car,dog2,dog,7.348026e-06,0.0017941413,0.0017941413,0,1,0,dog,,,0,1
car,truck3,car,0.007405667,0.0059494954,0.007405667,1,0,0,car,,,1,0
car,oven2,oven,0.0010506166,0.005148286,0.005148286,0,1,0,oven,,,0,1
car,dog1,cat,2.8039472e-05,0.002333137,0.005394913,0,0,1,dog,,,0,1
car,chair1,car,0.1465824,1.4712883e-05,0.1465824,1,0,0,car,,,1,0
car,boat3,truck,0.012990337,0.0061569107,0.0135996435,0,0,1,car,,,1,0
car,bird2,car,0.008080642,0.0023002683,0.008080642,1,0,0,car,,,1,0
car,knife2,truck,0.0064629144,0.00020894091,0.04626929,0,0,1,car,,,1,0
car,cat1,dog,2.5813448e-05,0.0013303794,0.008261166,0,0,1,cat,,,0,1
car,cat3,bottle,3.4058594e-06,0.003180355,0.0097972965,0,0,1,cat,,,0,1
car,bear3,bear,5.748817e-08,0.021893902,0.021893902,0,1,0,bear,,,0,1
car,knife2,truck,0.0064629144,0.00020894091,0.04626929,0,0,1,car,,,1,0
car,bear1,cat,2.7568218e-05,0.006640267,0.0077265822,0,0,1,bear,,,0,1
car,dog1,cat,2.8039472e-05,0.002333137,0.005394913,0,0,1,dog,,,0,1
car,bicycle3,car,0.0012533631,0.0003242761,0.0012533631,1,0,0,car,,,1,0
car,clock2,clock,0.005573558,0.006522645,0.006522645,0,1,0,clock,,,0,1
car,oven3,truck,0.00047692787,0.0007214814,0.006215202,0,0,1,oven,,,0,1
car,chair1,car,0.1465824,1.4712883e-05,0.1465824,1,0,0,car,,,1,0
car,truck1,car,0.18187201,0.0012807323,0.18187201,1,0,0,car,,,1,0
car,boat1,boat,0.005773203,0.025502622,0.025502622,0,1,0,boat,,,0,1
car,airplane3,car,0.0699268,0.0019314653,0.0699268,1,0,0,car,,,1,0
car,bottle1,clock,4.3446013e-07,0.011052661,0.028853573,0,0,1,bottle,,,0,1
car,airplane2,car,0.04799178,0.00024259413,0.04799178,1,0,0,car,,,1,0
car,bicycle2,bicycle,0.0007231524,0.010910051,0.010910051,0,1,0,bicycle,,,0,1
car,boat1,boat,0.005773203,0.025502622,0.025502622,0,1,0,boat,,,0,1
car,bird3,knife,0.00013431605,0.00019988403,0.0126938,0,0,1,bird,,,0,1
car,elephant2,elephant,8.156072e-09,0.48918626,0.48918626,0,1,0,elephant,,,0,1
car,bottle1,clock,4.3446013e-07,0.011052661,0.028853573,0,0,1,bottle,,,0,1
car,elephant3,elephant,7.696399e-08,0.46037528,0.46037528,0,1,0,elephant,,,0,1
car,keyboard2,bottle,0.0011075187,0.0023431473,0.04040182,0,0,1,keyboard,,,0,1
car,bear3,bear,5.748817e-08,0.021893902,0.021893902,0,1,0,bear,,,0,1
car,keyboard3,keyboard,0.00018210313,0.0077312114,0.0077312114,0,1,0,keyboard,,,0,1
car,bottle3,bottle,3.5695298e-09,0.13883792,0.13883792,0,1,0,bottle,,,0,1
car,elephant3,elephant,7.696399e-08,0.46037528,0.46037528,0,1,0,elephant,,,0,1
car,truck3,car,0.007405667,0.0059494954,0.007405667,1,0,0,car,,,1,0
car,chair1,car,0.1465824,1.4712883e-05,0.1465824,1,0,0,car,,,1,0
car,bird1,bottle,0.00011463469,0.008901941,0.010306251,0,0,1,bird,,,0,1
car,bottle3,bottle,3.5695298e-09,0.13883792,0.13883792,0,1,0,bottle,,,0,1
car,elephant3,elephant,7.696399e-08,0.46037528,0.46037528,0,1,0,elephant,,,0,1
car,knife3,knife,0.0006220968,0.0058035213,0.0058035213,0,1,0,knife,,,0,1
car,bicycle2,bicycle,0.0007231524,0.010910051,0.010910051,0,1,0,bicycle,,,0,1
car,clock1,clock,6.424725e-05,0.042852934,0.042852934,0,1,0,clock,,,0,1
car,cat3,bottle,3.4058594e-06,0.003180355,0.0097972965,0,0,1,cat,,,0,1
car,bird1,bottle,0.00011463469,0.008901941,0.010306251,0,0,1,bird,,,0,1
car,cat1,dog,2.5813448e-05,0.0013303794,0.008261166,0,0,1,cat,,,0,1
car,cat1,dog,2.5813448e-05,0.0013303794,0.008261166,0,0,1,cat,,,0,1
car,bear1,cat,2.7568218e-05,0.006640267,0.0077265822,0,0,1,bear,,,0,1
car,clock2,clock,0.005573558,0.006522645,0.006522645,0,1,0,clock,,,0,1
car,clock1,clock,6.424725e-05,0.042852934,0.042852934,0,1,0,clock,,,0,1
car,bottle1,clock,4.3446013e-07,0.011052661,0.028853573,0,0,1,bottle,,,0,1
