Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bear,airplane1,dog,1.6312554e-29,0.0,1.5941431e-14,0,0,1,bear,,,1,0
bear,truck3,dog,1.7989228e-28,2.1716914e-19,1.017256e-13,0,0,1,truck,,,0,1
bear,cat2,dog,6.6431155e-27,8.90082e-31,2.2699818e-13,0,0,1,bear,,,1,0
bear,chair1,dog,1.1881228e-27,2.4799075e-23,1.4405729e-13,0,0,1,chair,,,0,1
bear,cat2,dog,6.6431155e-27,8.90082e-31,2.2699818e-13,0,0,1,bear,,,1,0
bear,oven1,dog,5.7957896e-28,5.364769e-34,6.791456e-14,0,0,1,bear,,,1,0
bear,cat1,dog,1.6138938e-24,7.5558546e-28,3.7862465e-12,0,0,1,bear,,,1,0
bear,bicycle3,dog,4.26865e-28,1.7432e-41,2.3151552e-14,0,0,1,bear,,,1,0
bear,bottle1,dog,5.0917897e-31,1.1730824e-28,7.98476e-15,0,0,1,bottle,,,0,1
bear,boat2,dog,2.2869436e-29,7.520573e-20,2.4365933e-14,0,0,1,boat,,,0,1
bear,chair2,dog,3.8668284e-30,1.4158492e-25,1.701557e-14,0,0,1,chair,,,0,1
bear,clock1,dog,1.677555e-23,5.6105286e-24,3.2486676e-12,0,0,1,bear,,,1,0
bear,bird3,dog,6.8502584e-29,5.521384e-22,5.80956e-14,0,0,1,bird,,,0,1
bear,car3,dog,6.1419235e-34,1.3826722e-30,8.4537905e-17,0,0,1,car,,,0,1
bear,bicycle2,dog,2.3238292e-25,2.969725e-37,2.0975883e-13,0,0,1,bear,,,1,0
bear,boat2,dog,2.2869436e-29,7.520573e-20,2.4365933e-14,0,0,1,boat,,,0,1
bear,truck1,dog,9.492549e-29,4.4921933e-20,1.9305934e-14,0,0,1,truck,,,0,1
bear,truck1,dog,9.492549e-29,4.4921933e-20,1.9305934e-14,0,0,1,truck,,,0,1
bear,bird1,dog,7.32029e-23,1.7935263e-17,1.9759578e-11,0,0,1,bird,,,0,1
bear,elephant2,dog,6.773743e-24,9.465834e-39,3.1279675e-12,0,0,1,bear,,,1,0
bear,keyboard2,dog,1.4191276e-28,4.8302486e-35,7.203626e-14,0,0,1,bear,,,1,0
bear,knife2,dog,5.4470287e-30,7.408961e-36,2.0056505e-14,0,0,1,bear,,,1,0
bear,knife1,dog,8.534697e-33,3.172565e-39,3.151455e-16,0,0,1,bear,,,1,0
bear,car2,dog,6.7999747e-28,1.1047058e-25,5.812524e-14,0,0,1,car,,,0,1
bear,car2,dog,6.7999747e-28,1.1047058e-25,5.812524e-14,0,0,1,car,,,0,1
bear,clock2,dog,6.403925e-27,7.6975737e-28,1.2498421e-13,0,0,1,bear,,,1,0
bear,car2,dog,6.7999747e-28,1.1047058e-25,5.812524e-14,0,0,1,car,,,0,1
bear,clock3,dog,1.5351717e-32,7.724373e-33,3.3513568e-16,0,0,1,bear,,,1,0
bear,bicycle3,dog,4.26865e-28,1.7432e-41,2.3151552e-14,0,0,1,bear,,,1,0
bear,bottle1,dog,5.0917897e-31,1.1730824e-28,7.98476e-15,0,0,1,bottle,,,0,1
bear,chair2,dog,3.8668284e-30,1.4158492e-25,1.701557e-14,0,0,1,chair,,,0,1
bear,dog1,dog,1.3908514e-21,4.119806e-11,4.119806e-11,0,1,0,dog,,,0,1
bear,boat2,dog,2.2869436e-29,7.520573e-20,2.4365933e-14,0,0,1,boat,,,0,1
bear,cat3,dog,2.4702584e-23,2.491194e-27,9.827024e-12,0,0,1,bear,,,1,0
bear,oven3,dog,8.342366e-25,5.2363485e-30,2.5300168e-12,0,0,1,bear,,,1,0
bear,dog3,dog,1.5682916e-20,6.5507336e-11,6.5507336e-11,0,1,0,dog,,,0,1
bear,boat2,dog,2.2869436e-29,7.520573e-20,2.4365933e-14,0,0,1,boat,,,0,1
bear,bird3,dog,6.8502584e-29,5.521384e-22,5.80956e-14,0,0,1,bird,,,0,1
bear,dog1,dog,1.3908514e-21,4.119806e-11,4.119806e-11,0,1,0,dog,,,0,1
bear,dog1,dog,1.3908514e-21,4.119806e-11,4.119806e-11,0,1,0,dog,,,0,1
bear,elephant1,dog,1.04941314e-23,1.3658414e-38,1.7649863e-12,0,0,1,bear,,,1,0
bear,bottle2,dog,1.1348003e-28,2.487759e-26,4.0068687e-14,0,0,1,bottle,,,0,1
bear,car2,dog,6.7999747e-28,1.1047058e-25,5.812524e-14,0,0,1,car,,,0,1
bear,oven1,dog,5.7957896e-28,5.364769e-34,6.791456e-14,0,0,1,bear,,,1,0
bear,elephant1,dog,1.04941314e-23,1.3658414e-38,1.7649863e-12,0,0,1,bear,,,1,0
bear,clock1,dog,1.677555e-23,5.6105286e-24,3.2486676e-12,0,0,1,bear,,,1,0
bear,clock1,dog,1.677555e-23,5.6105286e-24,3.2486676e-12,0,0,1,bear,,,1,0
bear,bird2,dog,5.565097e-24,2.869775e-18,2.8603727e-12,0,0,1,bird,,,0,1
bear,airplane1,dog,1.6312554e-29,0.0,1.5941431e-14,0,0,1,bear,,,1,0
bear,keyboard3,dog,4.0208307e-24,6.269436e-29,3.479207e-12,0,0,1,bear,,,1,0
bear,knife2,dog,5.4470287e-30,7.408961e-36,2.0056505e-14,0,0,1,bear,,,1,0
bear,keyboard2,dog,1.4191276e-28,4.8302486e-35,7.203626e-14,0,0,1,bear,,,1,0
bear,dog3,dog,1.5682916e-20,6.5507336e-11,6.5507336e-11,0,1,0,dog,,,0,1
bear,boat3,dog,4.32788e-27,3.5900296e-18,1.4403992e-13,0,0,1,boat,,,0,1
bear,knife2,dog,5.4470287e-30,7.408961e-36,2.0056505e-14,0,0,1,bear,,,1,0
bear,oven2,dog,5.375014e-32,1.507926e-39,5.867434e-16,0,0,1,bear,,,1,0
bear,truck3,dog,1.7989228e-28,2.1716914e-19,1.017256e-13,0,0,1,truck,,,0,1
bear,keyboard3,dog,4.0208307e-24,6.269436e-29,3.479207e-12,0,0,1,bear,,,1,0
