Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
airplane,boat3,dog,0.0,1.3187975e-22,3.2290292e-17,0,0,1,boat,,,0,1
airplane,car1,dog,0.0,1.3494362e-32,1.703838e-17,0,0,1,car,,,0,1
airplane,bear3,dog,0.0,4.8561977e-34,9.148046e-17,0,0,1,bear,,,0,1
airplane,car3,dog,0.0,9.497336e-32,2.0421562e-17,0,0,1,car,,,0,1
airplane,keyboard3,dog,0.0,2.598669e-39,3.51758e-16,0,0,1,keyboard,,,0,1
airplane,clock3,dog,0.0,7.262713e-34,5.874079e-17,0,0,1,clock,,,0,1
airplane,bicycle1,dog,0.0,0.0,4.565592e-17,0,0,1,bicycle,,,0,1
airplane,bottle1,dog,0.0,1.2315664e-31,2.6027364e-16,0,0,1,bottle,,,0,1
airplane,bird1,dog,0.0,4.9207793e-23,1.1116993e-15,0,0,1,bird,,,0,1
airplane,bicycle1,dog,0.0,0.0,4.565592e-17,0,0,1,bicycle,,,0,1
airplane,bird2,dog,0.0,5.1270162e-23,1.7078426e-15,0,0,1,bird,,,0,1
airplane,bear2,dog,0.0,3.2908145e-29,7.885282e-15,0,0,1,bear,,,0,1
airplane,boat3,dog,0.0,1.3187975e-22,3.2290292e-17,0,0,1,boat,,,0,1
airplane,bicycle2,dog,0.0,0.0,9.927642e-18,0,0,1,bicycle,,,0,1
airplane,truck2,dog,0.0,9.997694e-24,5.2939205e-17,0,0,1,truck,,,0,1
airplane,keyboard2,dog,0.0,1.2217e-41,5.648821e-17,0,0,1,keyboard,,,0,1
airplane,truck1,dog,0.0,2.9361338e-24,1.4916353e-17,0,0,1,truck,,,0,1
airplane,elephant1,dog,0.0,0.0,2.3056063e-17,0,0,1,elephant,,,0,1
airplane,keyboard1,dog,0.0,1.155592e-39,1.2744515e-16,0,0,1,keyboard,,,0,1
airplane,dog3,dog,0.0,3.071954e-15,3.071954e-15,0,1,0,dog,,,0,1
airplane,cat2,dog,0.0,7.186179e-37,2.0687472e-16,0,0,1,cat,,,0,1
airplane,cat3,dog,0.0,6.3236752e-37,3.193823e-16,0,0,1,cat,,,0,1
airplane,clock2,dog,0.0,1.4539198e-34,5.507662e-17,0,0,1,clock,,,0,1
airplane,truck1,dog,0.0,2.9361338e-24,1.4916353e-17,0,0,1,truck,,,0,1
airplane,bird3,dog,0.0,8.379205e-26,1.8712883e-17,0,0,1,bird,,,0,1
