Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
chair,bear2,chair,0.1998632,5.4926903e-05,0.1998632,1,0,0,chair,,,1,0
chair,dog2,chair,0.13893303,0.00014739529,0.13893303,1,0,0,chair,,,1,0
chair,cat3,oven,0.0065852655,0.0008407897,0.011479839,0,0,1,chair,,,1,0
chair,cat2,chair,0.24667032,1.500277e-06,0.24667032,1,0,0,chair,,,1,0
chair,bird3,oven,0.04164571,1.5825115e-05,0.44801703,0,0,1,chair,,,1,0
chair,keyboard3,chair,0.014839726,0.00052222115,0.014839726,1,0,0,chair,,,1,0
chair,bicycle3,chair,0.046940997,0.00014718244,0.046940997,1,0,0,chair,,,1,0
chair,knife1,chair,0.14928517,0.0003650932,0.14928517,1,0,0,chair,,,1,0
chair,bottle3,bottle,0.008625058,0.1004762,0.1004762,0,1,0,bottle,,,0,1
chair,cat1,chair,0.03348614,0.00034708538,0.03348614,1,0,0,chair,,,1,0
chair,dog2,chair,0.13893303,0.00014739529,0.13893303,1,0,0,chair,,,1,0
chair,boat1,chair,0.003977653,5.5607256e-06,0.003977653,1,0,0,chair,,,1,0
chair,airplane2,bottle,0.00074330595,3.054007e-05,0.014389838,0,0,1,chair,,,1,0
chair,bicycle3,chair,0.046940997,0.00014718244,0.046940997,1,0,0,chair,,,1,0
chair,bear2,chair,0.1998632,5.4926903e-05,0.1998632,1,0,0,chair,,,1,0
chair,bear1,bear,0.0089553865,0.013596055,0.013596055,0,1,0,bear,,,0,1
chair,elephant1,chair,0.02187696,2.8978986e-06,0.02187696,1,0,0,chair,,,1,0
chair,truck3,bottle,0.0010318606,0.00019222795,0.0023588813,0,0,1,chair,,,1,0
chair,car3,chair,0.006939265,0.00434924,0.006939265,1,0,0,chair,,,1,0
chair,boat2,boat,0.00070500706,0.001685628,0.001685628,0,1,0,boat,,,0,1
chair,oven1,chair,0.035233613,0.00028535465,0.035233613,1,0,0,chair,,,1,0
chair,airplane1,chair,0.019709237,5.017675e-05,0.019709237,1,0,0,chair,,,1,0
chair,car1,bicycle,0.006874883,0.0001459568,0.00783659,0,0,1,chair,,,1,0
chair,keyboard2,chair,0.010014872,0.00042119043,0.010014872,1,0,0,chair,,,1,0
chair,bird1,chair,0.00038524362,1.1283193e-05,0.00038524362,1,0,0,chair,,,1,0
chair,car1,bicycle,0.006874883,0.0001459568,0.00783659,0,0,1,chair,,,1,0
chair,oven3,knife,0.0003229056,0.00048675682,0.000692344,0,0,1,oven,,,0,1
chair,car2,boat,7.612781e-05,0.00017462905,0.0005222255,0,0,1,car,,,0,1
chair,bottle1,keyboard,0.003314967,0.021277053,0.023694452,0,0,1,bottle,,,0,1
chair,bicycle3,chair,0.046940997,0.00014718244,0.046940997,1,0,0,chair,,,1,0
chair,elephant1,chair,0.02187696,2.8978986e-06,0.02187696,1,0,0,chair,,,1,0
chair,boat1,chair,0.003977653,5.5607256e-06,0.003977653,1,0,0,chair,,,1,0
chair,bicycle1,chair,0.0179721,0.0027897304,0.0179721,1,0,0,chair,,,1,0
chair,dog1,chair,0.0013926777,0.0004988173,0.0013926777,1,0,0,chair,,,1,0
chair,boat3,chair,0.08925769,0.00011898604,0.08925769,1,0,0,chair,,,1,0
chair,bear1,bear,0.0089553865,0.013596055,0.013596055,0,1,0,bear,,,0,1
chair,keyboard2,chair,0.010014872,0.00042119043,0.010014872,1,0,0,chair,,,1,0
chair,truck3,bottle,0.0010318606,0.00019222795,0.0023588813,0,0,1,chair,,,1,0
chair,clock2,chair,0.07043538,0.00049446005,0.07043538,1,0,0,chair,,,1,0
chair,airplane2,bottle,0.00074330595,3.054007e-05,0.014389838,0,0,1,chair,,,1,0
chair,bird3,oven,0.04164571,1.5825115e-05,0.44801703,0,0,1,chair,,,1,0
chair,bottle3,bottle,0.008625058,0.1004762,0.1004762,0,1,0,bottle,,,0,1
chair,elephant1,chair,0.02187696,2.8978986e-06,0.02187696,1,0,0,chair,,,1,0
chair,knife2,chair,0.01775093,0.0039882464,0.01775093,1,0,0,chair,,,1,0
chair,truck2,boat,0.003096678,0.008281624,0.008755922,0,0,1,truck,,,0,1
chair,bird2,chair,0.0226212,0.0014760615,0.0226212,1,0,0,chair,,,1,0
chair,bottle3,bottle,0.008625058,0.1004762,0.1004762,0,1,0,bottle,,,0,1
chair,truck3,bottle,0.0010318606,0.00019222795,0.0023588813,0,0,1,chair,,,1,0
chair,elephant2,chair,0.044468366,0.00085371884,0.044468366,1,0,0,chair,,,1,0
chair,airplane1,chair,0.019709237,5.017675e-05,0.019709237,1,0,0,chair,,,1,0
chair,clock3,chair,0.0024161902,0.0002354135,0.0024161902,1,0,0,chair,,,1,0
chair,knife1,chair,0.14928517,0.0003650932,0.14928517,1,0,0,chair,,,1,0
chair,cat1,chair,0.03348614,0.00034708538,0.03348614,1,0,0,chair,,,1,0
chair,keyboard2,chair,0.010014872,0.00042119043,0.010014872,1,0,0,chair,,,1,0
chair,bicycle1,chair,0.0179721,0.0027897304,0.0179721,1,0,0,chair,,,1,0
chair,dog1,chair,0.0013926777,0.0004988173,0.0013926777,1,0,0,chair,,,1,0
chair,oven2,chair,0.121661074,0.005208765,0.121661074,1,0,0,chair,,,1,0
chair,clock1,chair,0.02340601,0.0049562217,0.02340601,1,0,0,chair,,,1,0
chair,elephant1,chair,0.02187696,2.8978986e-06,0.02187696,1,0,0,chair,,,1,0
chair,bird1,chair,0.00038524362,1.1283193e-05,0.00038524362,1,0,0,chair,,,1,0
chair,knife3,bicycle,0.00093464885,0.000944989,0.0020363973,0,0,1,knife,,,0,1
chair,bottle3,bottle,0.008625058,0.1004762,0.1004762,0,1,0,bottle,,,0,1
chair,knife2,chair,0.01775093,0.0039882464,0.01775093,1,0,0,chair,,,1,0
chair,truck2,boat,0.003096678,0.008281624,0.008755922,0,0,1,truck,,,0,1
chair,cat3,oven,0.0065852655,0.0008407897,0.011479839,0,0,1,chair,,,1,0
