Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bird,chair1,bird,0.00531051,0.00043598932,0.00531051,1,0,0,bird,,,1,0
bird,knife2,knife,3.9167076e-05,0.023382727,0.023382727,0,1,0,knife,,,0,1
bird,truck2,car,3.0371782e-05,0.001172056,0.0017468262,0,0,1,truck,,,0,1
bird,bear3,bird,0.007732916,0.0002633889,0.007732916,1,0,0,bird,,,1,0
bird,bottle1,truck,0.00016431518,7.576998e-05,0.0017741926,0,0,1,bird,,,1,0
bird,chair1,bird,0.00531051,0.00043598932,0.00531051,1,0,0,bird,,,1,0
bird,airplane1,airplane,1.0002909e-05,0.00066332385,0.00066332385,0,1,0,airplane,,,0,1
bird,oven1,keyboard,3.102483e-05,0.00015443195,0.000228535,0,0,1,oven,,,0,1
bird,keyboard2,bird,0.0017937741,0.00073395355,0.0017937741,1,0,0,bird,,,1,0
bird,boat3,boat,6.3319494e-05,0.0030848107,0.0030848107,0,1,0,boat,,,0,1
bird,cat3,bird,0.008007969,0.0010227702,0.008007969,1,0,0,bird,,,1,0
bird,oven3,bird,0.0022143624,0.00010817009,0.0022143624,1,0,0,bird,,,1,0
bird,boat3,boat,6.3319494e-05,0.0030848107,0.0030848107,0,1,0,boat,,,0,1
bird,elephant2,elephant,0.0010594476,0.08856893,0.08856893,0,1,0,elephant,,,0,1
bird,bicycle3,bird,0.010281022,0.000110618435,0.010281022,1,0,0,bird,,,1,0
bird,bear3,bird,0.007732916,0.0002633889,0.007732916,1,0,0,bird,,,1,0
bird,clock1,clock,0.00016231289,0.028336259,0.028336259,0,1,0,clock,,,0,1
bird,truck3,car,2.7845923e-05,0.00016672042,0.0022202502,0,0,1,truck,,,0,1
bird,bicycle2,bottle,0.0012308095,0.00042154914,0.0019172548,0,0,1,bird,,,1,0
bird,clock3,clock,8.8607185e-06,0.048665732,0.048665732,0,1,0,clock,,,0,1
bird,bottle1,truck,0.00016431518,7.576998e-05,0.0017741926,0,0,1,bird,,,1,0
bird,cat1,bird,0.005933499,0.0012161027,0.005933499,1,0,0,bird,,,1,0
bird,keyboard2,bird,0.0017937741,0.00073395355,0.0017937741,1,0,0,bird,,,1,0
bird,knife2,knife,3.9167076e-05,0.023382727,0.023382727,0,1,0,knife,,,0,1
bird,keyboard3,clock,1.4850866e-05,2.6657748e-05,0.00024843533,0,0,1,keyboard,,,0,1
bird,bear2,bird,0.011715837,0.0012914189,0.011715837,1,0,0,bird,,,1,0
bird,truck1,bottle,1.6217049e-05,7.523726e-05,0.030283894,0,0,1,truck,,,0,1
bird,bear3,bird,0.007732916,0.0002633889,0.007732916,1,0,0,bird,,,1,0
bird,car3,car,1.3681135e-05,0.0039990316,0.0039990316,0,1,0,car,,,0,1
bird,oven1,keyboard,3.102483e-05,0.00015443195,0.000228535,0,0,1,oven,,,0,1
bird,bicycle1,bicycle,0.00033401948,0.013253973,0.013253973,0,1,0,bicycle,,,0,1
bird,car2,boat,0.00084079016,0.0008861714,0.002397273,0,0,1,car,,,0,1
bird,knife1,knife,8.381221e-06,0.007575638,0.007575638,0,1,0,knife,,,0,1
bird,elephant2,elephant,0.0010594476,0.08856893,0.08856893,0,1,0,elephant,,,0,1
bird,dog2,bird,0.014461657,0.0001943192,0.014461657,1,0,0,bird,,,1,0
bird,bear1,bird,0.0004921258,4.4241555e-05,0.0004921258,1,0,0,bird,,,1,0
bird,boat1,boat,4.3049706e-05,0.019319404,0.019319404,0,1,0,boat,,,0,1
bird,keyboard3,clock,1.4850866e-05,2.6657748e-05,0.00024843533,0,0,1,keyboard,,,0,1
bird,knife3,knife,5.3320247e-05,0.0010219994,0.0010219994,0,1,0,knife,,,0,1
bird,clock1,clock,0.00016231289,0.028336259,0.028336259,0,1,0,clock,,,0,1
bird,chair1,bird,0.00531051,0.00043598932,0.00531051,1,0,0,bird,,,1,0
bird,cat3,bird,0.008007969,0.0010227702,0.008007969,1,0,0,bird,,,1,0
bird,dog1,bird,0.0024682984,0.0001269757,0.0024682984,1,0,0,bird,,,1,0
bird,dog2,bird,0.014461657,0.0001943192,0.014461657,1,0,0,bird,,,1,0
bird,chair2,chair,5.10009e-05,0.009103173,0.009103173,0,1,0,chair,,,0,1
bird,cat2,bird,0.019445658,3.850364e-06,0.019445658,1,0,0,bird,,,1,0
bird,oven1,keyboard,3.102483e-05,0.00015443195,0.000228535,0,0,1,oven,,,0,1
bird,car3,car,1.3681135e-05,0.0039990316,0.0039990316,0,1,0,car,,,0,1
bird,truck2,car,3.0371782e-05,0.001172056,0.0017468262,0,0,1,truck,,,0,1
bird,boat1,boat,4.3049706e-05,0.019319404,0.019319404,0,1,0,boat,,,0,1
bird,chair1,bird,0.00531051,0.00043598932,0.00531051,1,0,0,bird,,,1,0
bird,clock3,clock,8.8607185e-06,0.048665732,0.048665732,0,1,0,clock,,,0,1
bird,bicycle2,bottle,0.0012308095,0.00042154914,0.0019172548,0,0,1,bird,,,1,0
bird,oven3,bird,0.0022143624,0.00010817009,0.0022143624,1,0,0,bird,,,1,0
bird,bicycle1,bicycle,0.00033401948,0.013253973,0.013253973,0,1,0,bicycle,,,0,1
bird,clock1,clock,0.00016231289,0.028336259,0.028336259,0,1,0,clock,,,0,1
bird,bottle3,bottle,8.391707e-06,0.07850744,0.07850744,0,1,0,bottle,,,0,1
bird,car2,boat,0.00084079016,0.0008861714,0.002397273,0,0,1,car,,,0,1
bird,elephant2,elephant,0.0010594476,0.08856893,0.08856893,0,1,0,elephant,,,0,1
bird,knife3,knife,5.3320247e-05,0.0010219994,0.0010219994,0,1,0,knife,,,0,1
bird,elephant2,elephant,0.0010594476,0.08856893,0.08856893,0,1,0,elephant,,,0,1
bird,car2,boat,0.00084079016,0.0008861714,0.002397273,0,0,1,car,,,0,1
bird,bottle2,bottle,1.8542969e-05,0.07308413,0.07308413,0,1,0,bottle,,,0,1
bird,elephant1,elephant,0.0043992563,0.00665886,0.00665886,0,1,0,elephant,,,0,1
bird,airplane2,bottle,5.0962637e-05,5.782743e-05,0.0026813722,0,0,1,airplane,,,0,1
bird,airplane3,airplane,0.0006501859,0.010685819,0.010685819,0,1,0,airplane,,,0,1
bird,dog2,bird,0.014461657,0.0001943192,0.014461657,1,0,0,bird,,,1,0
bird,airplane2,bottle,5.0962637e-05,5.782743e-05,0.0026813722,0,0,1,airplane,,,0,1
bird,keyboard1,bird,0.0007215195,2.3574798e-06,0.0007215195,1,0,0,bird,,,1,0
bird,airplane3,airplane,0.0006501859,0.010685819,0.010685819,0,1,0,airplane,,,0,1
bird,truck2,car,3.0371782e-05,0.001172056,0.0017468262,0,0,1,truck,,,0,1
bird,bottle3,bottle,8.391707e-06,0.07850744,0.07850744,0,1,0,bottle,,,0,1
bird,dog3,bird,0.00064438424,0.00023995234,0.00064438424,1,0,0,bird,,,1,0
bird,cat1,bird,0.005933499,0.0012161027,0.005933499,1,0,0,bird,,,1,0
bird,boat2,boat,8.543361e-05,0.032190688,0.032190688,0,1,0,boat,,,0,1
