Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
cat,truck3,bottle,5.3987187e-06,2.2410517e-05,0.00034440614,0,0,1,truck,,,0,1
cat,oven1,cat,0.020825699,7.8967416e-05,0.020825699,1,0,0,cat,,,1,0
cat,car3,car,0.00037702985,0.010002937,0.010002937,0,1,0,car,,,0,1
cat,truck1,bottle,1.0240733e-05,0.00016213924,0.0051484695,0,0,1,truck,,,0,1
cat,car2,bottle,0.000112108806,0.0010634087,0.0030339323,0,0,1,car,,,0,1
cat,knife2,truck,0.00019261242,0.00043467162,0.0012880937,0,0,1,knife,,,0,1
cat,bottle1,clock,0.00036751197,0.006454505,0.013548274,0,0,1,bottle,,,0,1
cat,elephant3,elephant,2.618732e-05,0.033269167,0.033269167,0,1,0,elephant,,,0,1
cat,bird2,cat,0.03141344,0.0001056927,0.03141344,1,0,0,cat,,,1,0
cat,bear1,bear,3.5537607e-05,0.22082734,0.22082734,0,1,0,bear,,,0,1
cat,airplane2,car,4.380335e-05,0.000285358,0.016759794,0,0,1,airplane,,,0,1
cat,knife3,clock,4.9910526e-05,6.7669826e-05,0.0016348568,0,0,1,knife,,,0,1
cat,bottle2,bottle,3.175169e-06,0.10195482,0.10195482,0,1,0,bottle,,,0,1
cat,bear1,bear,3.5537607e-05,0.22082734,0.22082734,0,1,0,bear,,,0,1
cat,dog2,cat,0.012492546,0.0064567523,0.012492546,1,0,0,cat,,,1,0
cat,airplane1,knife,0.00021734515,0.00015674462,0.0018232644,0,0,1,cat,,,1,0
cat,clock3,clock,0.00031151788,0.0012795156,0.0012795156,0,1,0,clock,,,0,1
cat,clock1,clock,0.000102342514,0.14519821,0.14519821,0,1,0,clock,,,0,1
cat,dog3,cat,0.0066328854,0.005791075,0.0066328854,1,0,0,cat,,,1,0
cat,dog3,cat,0.0066328854,0.005791075,0.0066328854,1,0,0,cat,,,1,0
cat,chair3,chair,7.665107e-05,0.017193783,0.017193783,0,1,0,chair,,,0,1
cat,boat3,chair,0.00010902458,0.0008531074,0.0011582319,0,0,1,boat,,,0,1
cat,bird1,cat,0.011284369,0.0025251594,0.011284369,1,0,0,cat,,,1,0
cat,keyboard3,bottle,0.00077707274,0.0010984475,0.004904966,0,0,1,keyboard,,,0,1
cat,knife2,truck,0.00019261242,0.00043467162,0.0012880937,0,0,1,knife,,,0,1
cat,car2,bottle,0.000112108806,0.0010634087,0.0030339323,0,0,1,car,,,0,1
cat,car2,bottle,0.000112108806,0.0010634087,0.0030339323,0,0,1,car,,,0,1
cat,elephant1,elephant,0.0002856106,0.37554514,0.37554514,0,1,0,elephant,,,0,1
cat,keyboard3,bottle,0.00077707274,0.0010984475,0.004904966,0,0,1,keyboard,,,0,1
cat,elephant2,elephant,0.0007663276,0.18361895,0.18361895,0,1,0,elephant,,,0,1
cat,oven2,truck,1.8039234e-05,0.0010132253,0.0028560518,0,0,1,oven,,,0,1
cat,keyboard3,bottle,0.00077707274,0.0010984475,0.004904966,0,0,1,keyboard,,,0,1
