Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
cat,truck3,car,1.171253e-05,0.0003870288,0.0014939243,0,0,1,truck,,,0,1
cat,oven1,truck,0.0010969716,0.00014919172,0.010138281,0,0,1,cat,,,1,0
cat,car3,car,0.00016949109,0.016034532,0.016034532,0,1,0,car,,,0,1
cat,truck1,car,3.1409643e-05,0.0015507801,0.017614374,0,0,1,truck,,,0,1
cat,car2,bottle,1.0066193e-05,0.00064098195,0.006785519,0,0,1,car,,,0,1
cat,knife2,knife,8.1570266e-05,0.007907257,0.007907257,0,1,0,knife,,,0,1
cat,bottle1,clock,3.5426307e-05,0.010714225,0.0111930715,0,0,1,bottle,,,0,1
cat,elephant3,elephant,1.153406e-05,0.3454802,0.3454802,0,1,0,elephant,,,0,1
cat,bird2,cat,0.019704575,0.00018735565,0.019704575,1,0,0,cat,,,1,0
cat,bear1,bear,0.00073289097,0.20488524,0.20488524,0,1,0,bear,,,0,1
cat,airplane2,car,7.960907e-05,0.0005670336,0.01989193,0,0,1,airplane,,,0,1
cat,knife3,bottle,0.00012658442,9.676414e-05,0.0022757298,0,0,1,cat,,,1,0
cat,bottle2,bottle,1.3649516e-08,0.028911235,0.028911235,0,1,0,bottle,,,0,1
cat,bear1,bear,0.00073289097,0.20488524,0.20488524,0,1,0,bear,,,0,1
cat,dog2,dog,7.87512e-05,0.009128915,0.009128915,0,1,0,dog,,,0,1
cat,airplane1,knife,4.3852484e-05,0.00056722603,0.007917305,0,0,1,airplane,,,0,1
cat,clock3,bottle,4.167519e-05,0.00065141806,0.002732025,0,0,1,clock,,,0,1
cat,clock1,clock,6.167417e-05,0.12014655,0.12014655,0,1,0,clock,,,0,1
cat,dog3,dog,0.0019897101,0.0064654914,0.0064654914,0,1,0,dog,,,0,1
cat,dog3,dog,0.0019897101,0.0064654914,0.0064654914,0,1,0,dog,,,0,1
cat,chair3,chair,3.711518e-06,0.00045541298,0.00045541298,0,1,0,chair,,,0,1
cat,boat3,bottle,2.6105443e-05,0.00040358148,0.0011231726,0,0,1,boat,,,0,1
cat,bird1,cat,0.0072520445,0.0017168212,0.0072520445,1,0,0,cat,,,1,0
cat,keyboard3,bottle,0.0004897974,0.0004419714,0.0018908974,0,0,1,cat,,,1,0
cat,knife2,knife,8.1570266e-05,0.007907257,0.007907257,0,1,0,knife,,,0,1
cat,car2,bottle,1.0066193e-05,0.00064098195,0.006785519,0,0,1,car,,,0,1
cat,car2,bottle,1.0066193e-05,0.00064098195,0.006785519,0,0,1,car,,,0,1
cat,elephant1,elephant,0.0001233084,0.42998946,0.42998946,0,1,0,elephant,,,0,1
cat,keyboard3,bottle,0.0004897974,0.0004419714,0.0018908974,0,0,1,cat,,,1,0
cat,elephant2,elephant,0.0009158619,0.4197734,0.4197734,0,1,0,elephant,,,0,1
cat,oven2,truck,1.7237335e-05,0.0014138338,0.004751276,0,0,1,oven,,,0,1
cat,keyboard3,bottle,0.0004897974,0.0004419714,0.0018908974,0,0,1,cat,,,1,0
cat,airplane3,bottle,0.00016388313,0.00035171106,0.003579719,0,0,1,airplane,,,0,1
cat,boat1,boat,0.00021706324,0.0024567316,0.0024567316,0,1,0,boat,,,0,1
cat,truck3,car,1.171253e-05,0.0003870288,0.0014939243,0,0,1,truck,,,0,1
cat,bicycle1,bicycle,1.0033837e-05,0.0006944567,0.0006944567,0,1,0,bicycle,,,0,1
cat,elephant1,elephant,0.0001233084,0.42998946,0.42998946,0,1,0,elephant,,,0,1
cat,dog1,cat,0.054047745,0.0019940012,0.054047745,1,0,0,cat,,,1,0
cat,oven1,truck,0.0010969716,0.00014919172,0.010138281,0,0,1,cat,,,1,0
cat,boat2,boat,1.6241107e-05,0.0009112959,0.0009112959,0,1,0,boat,,,0,1
cat,bicycle3,cat,0.0017035425,2.1982862e-05,0.0017035425,1,0,0,cat,,,1,0
cat,clock3,bottle,4.167519e-05,0.00065141806,0.002732025,0,0,1,clock,,,0,1
cat,keyboard2,bottle,0.00011483301,0.0002488038,0.0016614628,0,0,1,keyboard,,,0,1
cat,bottle1,clock,3.5426307e-05,0.010714225,0.0111930715,0,0,1,bottle,,,0,1
cat,elephant2,elephant,0.0009158619,0.4197734,0.4197734,0,1,0,elephant,,,0,1
