Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bird,chair1,car,1.7838744e-05,0.0019928194,0.029722238,0,0,1,chair,,,0,1
bird,knife2,knife,2.832471e-05,0.011075553,0.011075553,0,1,0,knife,,,0,1
bird,truck2,truck,4.200786e-05,0.028262474,0.028262474,0,1,0,truck,,,0,1
bird,bear3,bear,0.0033300738,0.046599545,0.046599545,0,1,0,bear,,,0,1
bird,bottle1,clock,1.538047e-05,0.0009993067,0.02539716,0,0,1,bottle,,,0,1
bird,chair1,car,1.7838744e-05,0.0019928194,0.029722238,0,0,1,chair,,,0,1
bird,airplane1,clock,3.978626e-06,0.0010750748,0.0049860175,0,0,1,airplane,,,0,1
bird,oven1,oven,1.800884e-06,0.0006029677,0.0006029677,0,1,0,oven,,,0,1
bird,keyboard2,bottle,3.6798996e-05,0.000512421,0.0025080405,0,0,1,keyboard,,,0,1
bird,boat3,boat,8.4203166e-05,0.0027716479,0.0027716479,0,1,0,boat,,,0,1
bird,cat3,cat,0.0002321301,0.0015314129,0.0015314129,0,1,0,cat,,,0,1
bird,oven3,truck,3.2902193e-05,0.0005929335,0.0028786862,0,0,1,oven,,,0,1
bird,boat3,boat,8.4203166e-05,0.0027716479,0.0027716479,0,1,0,boat,,,0,1
bird,elephant2,elephant,0.00011489193,0.30067483,0.30067483,0,1,0,elephant,,,0,1
bird,bicycle3,bottle,0.00037857168,0.00010187886,0.0036282223,0,0,1,bird,,,1,0
bird,bear3,bear,0.0033300738,0.046599545,0.046599545,0,1,0,bear,,,0,1
bird,clock1,clock,6.4135215e-06,0.18125981,0.18125981,0,1,0,clock,,,0,1
bird,truck3,car,2.4558327e-05,0.002244114,0.0060601863,0,0,1,truck,,,0,1
bird,bicycle2,bottle,7.680293e-05,0.0007552424,0.0011529181,0,0,1,bicycle,,,0,1
bird,clock3,clock,3.2116234e-06,0.031716656,0.031716656,0,1,0,clock,,,0,1
bird,bottle1,clock,1.538047e-05,0.0009993067,0.02539716,0,0,1,bottle,,,0,1
bird,cat1,dog,0.00011955596,0.004635323,0.00746249,0,0,1,cat,,,0,1
bird,keyboard2,bottle,3.6798996e-05,0.000512421,0.0025080405,0,0,1,keyboard,,,0,1
bird,knife2,knife,2.832471e-05,0.011075553,0.011075553,0,1,0,knife,,,0,1
bird,keyboard3,chair,9.612087e-05,4.163585e-05,0.00020236429,0,0,1,bird,,,1,0
bird,bear2,bear,0.00017983624,0.23937812,0.23937812,0,1,0,bear,,,0,1
bird,truck1,bottle,6.7290584e-06,9.691514e-05,0.051868808,0,0,1,truck,,,0,1
bird,bear3,bear,0.0033300738,0.046599545,0.046599545,0,1,0,bear,,,0,1
bird,car3,car,1.6487566e-05,0.04450359,0.04450359,0,1,0,car,,,0,1
bird,oven1,oven,1.800884e-06,0.0006029677,0.0006029677,0,1,0,oven,,,0,1
bird,bicycle1,bicycle,6.6395296e-05,0.011290273,0.011290273,0,1,0,bicycle,,,0,1
bird,car2,bottle,0.00017048002,0.0013318165,0.0044679744,0,0,1,car,,,0,1
