Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
chair,bear2,bear,4.1020053e-06,0.23006892,0.23006892,0,1,0,bear,,,0,1
chair,dog2,dog,0.00015720303,0.005847291,0.005847291,0,1,0,dog,,,0,1
chair,cat3,oven,0.0005237784,0.002669188,0.0068396297,0,0,1,cat,,,0,1
chair,cat2,chair,0.018604193,0.003349339,0.018604193,1,0,0,chair,,,1,0
chair,bird3,oven,0.0077815857,0.000105904226,0.02930297,0,0,1,chair,,,1,0
chair,keyboard3,chair,0.00901722,0.00017417745,0.00901722,1,0,0,chair,,,1,0
chair,bicycle3,chair,0.009104012,5.2030635e-05,0.009104012,1,0,0,chair,,,1,0
chair,knife1,knife,6.843177e-05,0.002203736,0.002203736,0,1,0,knife,,,0,1
chair,bottle3,bottle,0.00012202404,0.08791727,0.08791727,0,1,0,bottle,,,0,1
chair,cat1,cat,0.00058762135,0.0030569031,0.0030569031,0,1,0,cat,,,0,1
chair,dog2,dog,0.00015720303,0.005847291,0.005847291,0,1,0,dog,,,0,1
chair,boat1,chair,0.008202876,7.714544e-05,0.008202876,1,0,0,chair,,,1,0
chair,airplane2,car,0.0003513867,0.00024481263,0.025037533,0,0,1,chair,,,1,0
chair,bicycle3,chair,0.009104012,5.2030635e-05,0.009104012,1,0,0,chair,,,1,0
chair,bear2,bear,4.1020053e-06,0.23006892,0.23006892,0,1,0,bear,,,0,1
chair,bear1,bear,0.00026273198,0.008182743,0.008182743,0,1,0,bear,,,0,1
chair,elephant1,elephant,0.00043260612,0.07484538,0.07484538,0,1,0,elephant,,,0,1
chair,truck3,truck,5.9763443e-05,0.014184482,0.014184482,0,1,0,truck,,,0,1
chair,car3,car,0.00014025421,0.05947968,0.05947968,0,1,0,car,,,0,1
chair,boat2,boat,0.0005072786,0.0037939765,0.0037939765,0,1,0,boat,,,0,1
chair,oven1,bottle,6.375523e-05,6.494295e-05,0.00015035612,0,0,1,oven,,,0,1
chair,airplane1,knife,0.00019331044,0.001341642,0.0037634764,0,0,1,airplane,,,0,1
chair,car1,car,0.00035430037,0.01228542,0.01228542,0,1,0,car,,,0,1
chair,keyboard2,oven,0.0004977298,0.001773845,0.0060839364,0,0,1,keyboard,,,0,1
chair,bird1,chair,0.00076031394,0.00023832389,0.00076031394,1,0,0,chair,,,1,0
chair,car1,car,0.00035430037,0.01228542,0.01228542,0,1,0,car,,,0,1
chair,oven3,oven,1.13945425e-05,0.00060463994,0.00060463994,0,1,0,oven,,,0,1
chair,car2,car,1.2886449e-05,0.0014902056,0.0014902056,0,1,0,car,,,0,1
chair,bottle1,bottle,0.0020647463,0.04922117,0.04922117,0,1,0,bottle,,,0,1
chair,bicycle3,chair,0.009104012,5.2030635e-05,0.009104012,1,0,0,chair,,,1,0
chair,elephant1,elephant,0.00043260612,0.07484538,0.07484538,0,1,0,elephant,,,0,1
chair,boat1,chair,0.008202876,7.714544e-05,0.008202876,1,0,0,chair,,,1,0
chair,bicycle1,bicycle,0.0005115497,0.01071866,0.01071866,0,1,0,bicycle,,,0,1
chair,dog1,dog,1.2812675e-05,0.0006562722,0.0006562722,0,1,0,dog,,,0,1
chair,boat3,chair,0.042209804,0.00027082962,0.042209804,1,0,0,chair,,,1,0
chair,bear1,bear,0.00026273198,0.008182743,0.008182743,0,1,0,bear,,,0,1
chair,keyboard2,oven,0.0004977298,0.001773845,0.0060839364,0,0,1,keyboard,,,0,1
chair,truck3,truck,5.9763443e-05,0.014184482,0.014184482,0,1,0,truck,,,0,1
chair,clock2,car,0.00031503654,0.00046468482,0.0025268176,0,0,1,clock,,,0,1
chair,airplane2,car,0.0003513867,0.00024481263,0.025037533,0,0,1,chair,,,1,0
chair,bird3,oven,0.0077815857,0.000105904226,0.02930297,0,0,1,chair,,,1,0
chair,bottle3,bottle,0.00012202404,0.08791727,0.08791727,0,1,0,bottle,,,0,1
chair,elephant1,elephant,0.00043260612,0.07484538,0.07484538,0,1,0,elephant,,,0,1
chair,knife2,chair,0.0068651745,0.0009217952,0.0068651745,1,0,0,chair,,,1,0
chair,truck2,truck,0.00038315833,0.03215261,0.03215261,0,1,0,truck,,,0,1
chair,bird2,chair,0.018699937,0.002067327,0.018699937,1,0,0,chair,,,1,0
chair,bottle3,bottle,0.00012202404,0.08791727,0.08791727,0,1,0,bottle,,,0,1
chair,truck3,truck,5.9763443e-05,0.014184482,0.014184482,0,1,0,truck,,,0,1
chair,elephant2,elephant,0.0009731029,0.4037642,0.4037642,0,1,0,elephant,,,0,1
chair,airplane1,knife,0.00019331044,0.001341642,0.0037634764,0,0,1,airplane,,,0,1
chair,clock3,knife,3.0396222e-05,0.00020124424,0.002170014,0,0,1,clock,,,0,1
chair,knife1,knife,6.843177e-05,0.002203736,0.002203736,0,1,0,knife,,,0,1
chair,cat1,cat,0.00058762135,0.0030569031,0.0030569031,0,1,0,cat,,,0,1
chair,keyboard2,oven,0.0004977298,0.001773845,0.0060839364,0,0,1,keyboard,,,0,1
chair,bicycle1,bicycle,0.0005115497,0.01071866,0.01071866,0,1,0,bicycle,,,0,1
chair,dog1,dog,1.2812675e-05,0.0006562722,0.0006562722,0,1,0,dog,,,0,1
chair,oven2,oven,0.008785492,0.039369006,0.039369006,0,1,0,oven,,,0,1
chair,clock1,clock,0.00017902818,0.009772344,0.009772344,0,1,0,clock,,,0,1
chair,elephant1,elephant,0.00043260612,0.07484538,0.07484538,0,1,0,elephant,,,0,1
chair,bird1,chair,0.00076031394,0.00023832389,0.00076031394,1,0,0,chair,,,1,0
chair,knife3,knife,4.5774697e-05,0.0065367008,0.0065367008,0,1,0,knife,,,0,1
chair,bottle3,bottle,0.00012202404,0.08791727,0.08791727,0,1,0,bottle,,,0,1
chair,knife2,chair,0.0068651745,0.0009217952,0.0068651745,1,0,0,chair,,,1,0
chair,truck2,truck,0.00038315833,0.03215261,0.03215261,0,1,0,truck,,,0,1
chair,cat3,oven,0.0005237784,0.002669188,0.0068396297,0,0,1,cat,,,0,1
chair,dog1,dog,1.2812675e-05,0.0006562722,0.0006562722,0,1,0,dog,,,0,1
chair,bear1,bear,0.00026273198,0.008182743,0.008182743,0,1,0,bear,,,0,1
chair,boat3,chair,0.042209804,0.00027082962,0.042209804,1,0,0,chair,,,1,0
chair,car2,car,1.2886449e-05,0.0014902056,0.0014902056,0,1,0,car,,,0,1
chair,keyboard2,oven,0.0004977298,0.001773845,0.0060839364,0,0,1,keyboard,,,0,1
chair,clock2,car,0.00031503654,0.00046468482,0.0025268176,0,0,1,clock,,,0,1
chair,clock3,knife,3.0396222e-05,0.00020124424,0.002170014,0,0,1,clock,,,0,1
chair,airplane2,car,0.0003513867,0.00024481263,0.025037533,0,0,1,chair,,,1,0
chair,oven2,oven,0.008785492,0.039369006,0.039369006,0,1,0,oven,,,0,1
chair,oven1,bottle,6.375523e-05,6.494295e-05,0.00015035612,0,0,1,oven,,,0,1
