Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
elephant,chair2,dog,2e-44,1.915417e-22,2.1621596e-13,0,0,1,chair,,,0,1
elephant,keyboard3,dog,0.0,9.28e-43,2.7177249e-17,0,0,1,keyboard,,,0,1
elephant,bicycle2,dog,0.0,1.43e-43,7.014475e-15,0,0,1,bicycle,,,0,1
elephant,car3,dog,0.0,2.5990995e-27,4.0745804e-15,0,0,1,car,,,0,1
elephant,car3,dog,0.0,2.5990995e-27,4.0745804e-15,0,0,1,car,,,0,1
elephant,bird1,dog,0.0,4.675901e-23,4.8135917e-15,0,0,1,bird,,,0,1
elephant,knife3,dog,7.01154e-40,8.201685e-30,3.6383776e-13,0,0,1,knife,,,0,1
elephant,bottle2,dog,0.0,1.6244424e-27,1.8181777e-14,0,0,1,bottle,,,0,1
elephant,chair3,dog,0.0,5.509622e-23,1.9168108e-13,0,0,1,chair,,,0,1
elephant,clock3,dog,6.2e-44,3.2701705e-27,1.3789717e-13,0,0,1,clock,,,0,1
elephant,truck2,dog,0.0,7.081615e-23,1.9930017e-16,0,0,1,truck,,,0,1
elephant,dog2,dog,1e-44,1.3983221e-13,1.3983221e-13,0,1,0,dog,,,0,1
elephant,bicycle3,dog,0.0,0.0,5.487041e-15,0,0,1,bicycle,,,0,1
elephant,airplane2,dog,0.0,0.0,1.6381928e-15,0,0,1,airplane,,,0,1
elephant,keyboard3,dog,0.0,9.28e-43,2.7177249e-17,0,0,1,keyboard,,,0,1
elephant,clock3,dog,6.2e-44,3.2701705e-27,1.3789717e-13,0,0,1,clock,,,0,1
elephant,chair1,dog,0.0,5.7702055e-27,4.1530284e-15,0,0,1,chair,,,0,1
elephant,dog1,dog,0.0,2.5734645e-14,2.5734645e-14,0,1,0,dog,,,0,1
elephant,oven1,dog,6.45e-41,9.603488e-31,1.9350702e-12,0,0,1,oven,,,0,1
elephant,keyboard1,dog,5.0646e-41,9.513128e-31,3.0196294e-13,0,0,1,keyboard,,,0,1
elephant,cat1,dog,0.0,1.0080134e-36,3.0060301e-15,0,0,1,cat,,,0,1
elephant,truck3,dog,1e-45,4.8084433e-19,2.0255333e-13,0,0,1,truck,,,0,1
elephant,truck1,dog,0.0,1.3163572e-23,1.9382814e-16,0,0,1,truck,,,0,1
elephant,knife2,dog,0.0,9.418e-42,5.2223108e-17,0,0,1,knife,,,0,1
elephant,dog2,dog,1e-44,1.3983221e-13,1.3983221e-13,0,1,0,dog,,,0,1
elephant,oven1,dog,6.45e-41,9.603488e-31,1.9350702e-12,0,0,1,oven,,,0,1
elephant,cat2,dog,1.25e-43,3.0769705e-31,1.9903497e-12,0,0,1,cat,,,0,1
elephant,airplane3,dog,0.0,0.0,1.1502317e-14,0,0,1,airplane,,,0,1
elephant,bicycle3,dog,0.0,0.0,5.487041e-15,0,0,1,bicycle,,,0,1
elephant,boat2,dog,0.0,1.4517076e-21,8.4191507e-16,0,0,1,boat,,,0,1
elephant,bear2,dog,2.8e-44,3.6103375e-27,3.4559817e-13,0,0,1,bear,,,0,1
elephant,bird1,dog,0.0,4.675901e-23,4.8135917e-15,0,0,1,bird,,,0,1
elephant,bottle2,dog,0.0,1.6244424e-27,1.8181777e-14,0,0,1,bottle,,,0,1
elephant,knife1,dog,0.0,7.710534e-37,1.8779034e-14,0,0,1,knife,,,0,1
elephant,car3,dog,0.0,2.5990995e-27,4.0745804e-15,0,0,1,car,,,0,1
elephant,bicycle2,dog,0.0,1.43e-43,7.014475e-15,0,0,1,bicycle,,,0,1
elephant,oven3,dog,0.0,6.2704445e-35,2.7931687e-14,0,0,1,oven,,,0,1
elephant,bear3,dog,0.0,3.1612007e-34,1.8272343e-16,0,0,1,bear,,,0,1
elephant,chair1,dog,0.0,5.7702055e-27,4.1530284e-15,0,0,1,chair,,,0,1
elephant,bottle1,dog,0.0,6.049044e-32,2.1384703e-16,0,0,1,bottle,,,0,1
elephant,cat2,dog,1.25e-43,3.0769705e-31,1.9903497e-12,0,0,1,cat,,,0,1
elephant,cat1,dog,0.0,1.0080134e-36,3.0060301e-15,0,0,1,cat,,,0,1
elephant,bicycle1,dog,0.0,0.0,3.2474663e-15,0,0,1,bicycle,,,0,1
elephant,boat1,dog,0.0,6.365087e-23,6.2885036e-17,0,0,1,boat,,,0,1
elephant,airplane2,dog,0.0,0.0,1.6381928e-15,0,0,1,airplane,,,0,1
elephant,cat1,dog,0.0,1.0080134e-36,3.0060301e-15,0,0,1,cat,,,0,1
elephant,bird1,dog,0.0,4.675901e-23,4.8135917e-15,0,0,1,bird,,,0,1
elephant,truck1,dog,0.0,1.3163572e-23,1.9382814e-16,0,0,1,truck,,,0,1
elephant,bear3,dog,0.0,3.1612007e-34,1.8272343e-16,0,0,1,bear,,,0,1
elephant,clock2,dog,0.0,1.5926924e-36,1.5447955e-17,0,0,1,clock,,,0,1
elephant,car1,dog,0.0,5.465285e-28,1.7714544e-14,0,0,1,car,,,0,1
elephant,boat3,dog,0.0,3.8749382e-20,8.469033e-15,0,0,1,boat,,,0,1
elephant,oven1,dog,6.45e-41,9.603488e-31,1.9350702e-12,0,0,1,oven,,,0,1
elephant,airplane3,dog,0.0,0.0,1.1502317e-14,0,0,1,airplane,,,0,1
elephant,knife2,dog,0.0,9.418e-42,5.2223108e-17,0,0,1,knife,,,0,1
elephant,bird1,dog,0.0,4.675901e-23,4.8135917e-15,0,0,1,bird,,,0,1
elephant,truck3,dog,1e-45,4.8084433e-19,2.0255333e-13,0,0,1,truck,,,0,1
elephant,chair3,dog,0.0,5.509622e-23,1.9168108e-13,0,0,1,chair,,,0,1
elephant,boat3,dog,0.0,3.8749382e-20,8.469033e-15,0,0,1,boat,,,0,1
elephant,car3,dog,0.0,2.5990995e-27,4.0745804e-15,0,0,1,car,,,0,1
elephant,bear1,dog,9.118482e-39,1.2743861e-24,1.1391386e-12,0,0,1,bear,,,0,1
elephant,clock2,dog,0.0,1.5926924e-36,1.5447955e-17,0,0,1,clock,,,0,1
elephant,oven2,dog,0.0,3.21641e-40,2.1987347e-15,0,0,1,oven,,,0,1
elephant,airplane3,dog,0.0,0.0,1.1502317e-14,0,0,1,airplane,,,0,1
elephant,bottle3,dog,0.0,6.282524e-33,3.364734e-17,0,0,1,bottle,,,0,1
elephant,bird2,dog,0.0,6.734259e-22,1.71398e-14,0,0,1,bird,,,0,1
elephant,keyboard3,dog,0.0,9.28e-43,2.7177249e-17,0,0,1,keyboard,,,0,1
elephant,bottle3,dog,0.0,6.282524e-33,3.364734e-17,0,0,1,bottle,,,0,1
elephant,boat2,dog,0.0,1.4517076e-21,8.4191507e-16,0,0,1,boat,,,0,1
elephant,keyboard2,dog,0.0,5.8605984e-38,1.4939777e-14,0,0,1,keyboard,,,0,1
elephant,dog3,dog,1.01454e-40,1.5793234e-12,1.5793234e-12,0,1,0,dog,,,0,1
elephant,clock1,dog,0.0,9.564739e-34,4.9251297e-16,0,0,1,clock,,,0,1
elephant,knife2,dog,0.0,9.418e-42,5.2223108e-17,0,0,1,knife,,,0,1
elephant,bear2,dog,2.8e-44,3.6103375e-27,3.4559817e-13,0,0,1,bear,,,0,1
elephant,dog1,dog,0.0,2.5734645e-14,2.5734645e-14,0,1,0,dog,,,0,1
