Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bird,chair1,bird,0.006273832,0.0005753639,0.006273832,1,0,0,bird,,,1,0
bird,knife2,knife,0.0005441083,0.022125928,0.022125928,0,1,0,knife,,,0,1
bird,truck2,chair,0.0008900786,0.0017714597,0.004743653,0,0,1,truck,,,0,1
bird,bear3,bird,0.012062851,2.9276606e-07,0.012062851,1,0,0,bird,,,1,0
bird,bottle1,truck,1.6267259e-05,1.4197457e-05,0.00023004593,0,0,1,bird,,,1,0
bird,chair1,bird,0.006273832,0.0005753639,0.006273832,1,0,0,bird,,,1,0
bird,airplane1,airplane,5.2315187e-05,0.00050762517,0.00050762517,0,1,0,airplane,,,0,1
bird,oven1,bottle,0.00015076326,0.00023066666,0.0026373453,0,0,1,oven,,,0,1
bird,keyboard2,bird,0.0047696717,0.00045545894,0.0047696717,1,0,0,bird,,,1,0
bird,boat3,boat,3.3053257e-05,0.00033178699,0.00033178699,0,1,0,boat,,,0,1
bird,cat3,bird,0.011802048,0.0006344746,0.011802048,1,0,0,bird,,,1,0
bird,oven3,clock,0.0011019189,0.00013405572,0.001488452,0,0,1,bird,,,1,0
bird,boat3,boat,3.3053257e-05,0.00033178699,0.00033178699,0,1,0,boat,,,0,1
bird,elephant2,elephant,0.0007098233,0.082642004,0.082642004,0,1,0,elephant,,,0,1
bird,bicycle3,bird,0.015017606,8.889495e-06,0.015017606,1,0,0,bird,,,1,0
bird,bear3,bird,0.012062851,2.9276606e-07,0.012062851,1,0,0,bird,,,1,0
bird,clock1,knife,0.0003586726,0.0062848744,0.008271375,0,0,1,clock,,,0,1
bird,truck3,car,0.00021412256,0.00052227336,0.0014201311,0,0,1,truck,,,0,1
bird,bicycle2,bird,0.0020621703,0.0008802124,0.0020621703,1,0,0,bird,,,1,0
bird,clock3,clock,6.308031e-05,0.035453007,0.035453007,0,1,0,clock,,,0,1
bird,bottle1,truck,1.6267259e-05,1.4197457e-05,0.00023004593,0,0,1,bird,,,1,0
bird,cat1,bird,0.008199249,0.0014242778,0.008199249,1,0,0,bird,,,1,0
bird,keyboard2,bird,0.0047696717,0.00045545894,0.0047696717,1,0,0,bird,,,1,0
bird,knife2,knife,0.0005441083,0.022125928,0.022125928,0,1,0,knife,,,0,1
bird,keyboard3,airplane,0.00016892831,0.000102597434,0.0050139544,0,0,1,bird,,,1,0
bird,bear2,bird,0.014867262,0.00010111143,0.014867262,1,0,0,bird,,,1,0
bird,truck1,bottle,3.5291767e-05,7.3080264e-05,0.01298337,0,0,1,truck,,,0,1
bird,bear3,bird,0.012062851,2.9276606e-07,0.012062851,1,0,0,bird,,,1,0
bird,car3,bicycle,3.445586e-05,0.00026892836,0.0045892512,0,0,1,car,,,0,1
bird,oven1,bottle,0.00015076326,0.00023066666,0.0026373453,0,0,1,oven,,,0,1
bird,bicycle1,bicycle,0.00065084355,0.010705187,0.010705187,0,1,0,bicycle,,,0,1
bird,car2,bird,0.007552218,0.00011678125,0.007552218,1,0,0,bird,,,1,0
bird,knife1,knife,6.011229e-05,0.0014025086,0.0014025086,0,1,0,knife,,,0,1
bird,elephant2,elephant,0.0007098233,0.082642004,0.082642004,0,1,0,elephant,,,0,1
bird,dog2,bird,0.01655655,9.799554e-05,0.01655655,1,0,0,bird,,,1,0
bird,bear1,bird,0.0014673602,2.233578e-05,0.0014673602,1,0,0,bird,,,1,0
bird,boat1,boat,3.523755e-05,0.0012555886,0.0012555886,0,1,0,boat,,,0,1
bird,keyboard3,airplane,0.00016892831,0.000102597434,0.0050139544,0,0,1,bird,,,1,0
bird,knife3,bicycle,9.200175e-05,0.0012999834,0.002221782,0,0,1,knife,,,0,1
bird,clock1,knife,0.0003586726,0.0062848744,0.008271375,0,0,1,clock,,,0,1
bird,chair1,bird,0.006273832,0.0005753639,0.006273832,1,0,0,bird,,,1,0
bird,cat3,bird,0.011802048,0.0006344746,0.011802048,1,0,0,bird,,,1,0
bird,dog1,bird,0.0009880019,3.508922e-05,0.0009880019,1,0,0,bird,,,1,0
bird,dog2,bird,0.01655655,9.799554e-05,0.01655655,1,0,0,bird,,,1,0
bird,chair2,chair,8.6244996e-05,0.01673655,0.01673655,0,1,0,chair,,,0,1
bird,cat2,bird,0.013875532,9.675222e-06,0.013875532,1,0,0,bird,,,1,0
bird,oven1,bottle,0.00015076326,0.00023066666,0.0026373453,0,0,1,oven,,,0,1
bird,car3,bicycle,3.445586e-05,0.00026892836,0.0045892512,0,0,1,car,,,0,1
bird,truck2,chair,0.0008900786,0.0017714597,0.004743653,0,0,1,truck,,,0,1
bird,boat1,boat,3.523755e-05,0.0012555886,0.0012555886,0,1,0,boat,,,0,1
bird,chair1,bird,0.006273832,0.0005753639,0.006273832,1,0,0,bird,,,1,0
bird,clock3,clock,6.308031e-05,0.035453007,0.035453007,0,1,0,clock,,,0,1
bird,bicycle2,bird,0.0020621703,0.0008802124,0.0020621703,1,0,0,bird,,,1,0
bird,oven3,clock,0.0011019189,0.00013405572,0.001488452,0,0,1,bird,,,1,0
bird,bicycle1,bicycle,0.00065084355,0.010705187,0.010705187,0,1,0,bicycle,,,0,1
bird,clock1,knife,0.0003586726,0.0062848744,0.008271375,0,0,1,clock,,,0,1
bird,bottle3,bottle,1.0528284e-05,0.007063683,0.007063683,0,1,0,bottle,,,0,1
bird,car2,bird,0.007552218,0.00011678125,0.007552218,1,0,0,bird,,,1,0
bird,elephant2,elephant,0.0007098233,0.082642004,0.082642004,0,1,0,elephant,,,0,1
bird,knife3,bicycle,9.200175e-05,0.0012999834,0.002221782,0,0,1,knife,,,0,1
bird,elephant2,elephant,0.0007098233,0.082642004,0.082642004,0,1,0,elephant,,,0,1
bird,car2,bird,0.007552218,0.00011678125,0.007552218,1,0,0,bird,,,1,0
bird,bottle2,bottle,9.734253e-05,0.07493244,0.07493244,0,1,0,bottle,,,0,1
bird,elephant1,bird,0.0046815136,0.0011377966,0.0046815136,1,0,0,bird,,,1,0
bird,airplane2,bottle,0.00022927148,2.1829881e-05,0.013167083,0,0,1,bird,,,1,0
bird,airplane3,bottle,0.0012806986,0.0008233707,0.003011673,0,0,1,bird,,,1,0
bird,dog2,bird,0.01655655,9.799554e-05,0.01655655,1,0,0,bird,,,1,0
bird,airplane2,bottle,0.00022927148,2.1829881e-05,0.013167083,0,0,1,bird,,,1,0
