Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
chair,bear2,chair,0.24478595,1.2316572e-07,0.24478595,1,0,0,chair,,,1,0
chair,dog2,chair,0.23501782,1.6115777e-05,0.23501782,1,0,0,chair,,,1,0
chair,cat3,chair,0.015160553,0.0010896212,0.015160553,1,0,0,chair,,,1,0
chair,cat2,chair,0.24629441,4.036656e-06,0.24629441,1,0,0,chair,,,1,0
chair,bird3,oven,0.03719116,8.295868e-06,0.67024046,0,0,1,chair,,,1,0
chair,keyboard3,knife,0.0106416885,0.000463673,0.013751071,0,0,1,chair,,,1,0
chair,bicycle3,chair,0.10387048,4.147896e-05,0.10387048,1,0,0,chair,,,1,0
chair,knife1,chair,0.22667238,6.3338375e-05,0.22667238,1,0,0,chair,,,1,0
chair,bottle3,bottle,0.010473622,0.07652231,0.07652231,0,1,0,bottle,,,0,1
chair,cat1,chair,0.029902255,0.00017343306,0.029902255,1,0,0,chair,,,1,0
chair,dog2,chair,0.23501782,1.6115777e-05,0.23501782,1,0,0,chair,,,1,0
chair,boat1,knife,0.004188171,1.4493802e-05,0.0059057926,0,0,1,chair,,,1,0
chair,airplane2,bottle,0.0011099458,1.1776896e-05,0.0039627627,0,0,1,chair,,,1,0
chair,bicycle3,chair,0.10387048,4.147896e-05,0.10387048,1,0,0,chair,,,1,0
chair,bear2,chair,0.24478595,1.2316572e-07,0.24478595,1,0,0,chair,,,1,0
chair,bear1,chair,0.0379571,0.0010149437,0.0379571,1,0,0,chair,,,1,0
chair,elephant1,chair,0.028832657,6.110541e-06,0.028832657,1,0,0,chair,,,1,0
chair,truck3,bottle,0.0028718377,7.026965e-05,0.004365356,0,0,1,chair,,,1,0
chair,car3,chair,0.032770474,0.0001935805,0.032770474,1,0,0,chair,,,1,0
chair,boat2,oven,0.0005914023,0.0016815634,0.0035378248,0,0,1,boat,,,0,1
chair,oven1,chair,0.029595332,0.00020362997,0.029595332,1,0,0,chair,,,1,0
chair,airplane1,chair,0.020881144,1.8871446e-05,0.020881144,1,0,0,chair,,,1,0
chair,car1,chair,0.02582468,2.8395918e-05,0.02582468,1,0,0,chair,,,1,0
chair,keyboard2,chair,0.018714996,0.0003132279,0.018714996,1,0,0,chair,,,1,0
chair,bird1,chair,0.0025730005,2.0618618e-05,0.0025730005,1,0,0,chair,,,1,0
chair,car1,chair,0.02582468,2.8395918e-05,0.02582468,1,0,0,chair,,,1,0
chair,oven3,oven,0.00087677216,0.0010628969,0.0010628969,0,1,0,oven,,,0,1
chair,car2,boat,0.00016248172,5.0982653e-05,0.00022917808,0,0,1,chair,,,1,0
chair,bottle1,keyboard,0.0024785376,0.01113825,0.012582383,0,0,1,bottle,,,0,1
chair,bicycle3,chair,0.10387048,4.147896e-05,0.10387048,1,0,0,chair,,,1,0
chair,elephant1,chair,0.028832657,6.110541e-06,0.028832657,1,0,0,chair,,,1,0
chair,boat1,knife,0.004188171,1.4493802e-05,0.0059057926,0,0,1,chair,,,1,0
chair,bicycle1,chair,0.10890427,0.0004570802,0.10890427,1,0,0,chair,,,1,0
chair,dog1,chair,0.0022221447,0.00010153581,0.0022221447,1,0,0,chair,,,1,0
chair,boat3,chair,0.08413841,4.0562034e-05,0.08413841,1,0,0,chair,,,1,0
chair,bear1,chair,0.0379571,0.0010149437,0.0379571,1,0,0,chair,,,1,0
chair,keyboard2,chair,0.018714996,0.0003132279,0.018714996,1,0,0,chair,,,1,0
chair,truck3,bottle,0.0028718377,7.026965e-05,0.004365356,0,0,1,chair,,,1,0
chair,clock2,chair,0.11979604,0.0003990221,0.11979604,1,0,0,chair,,,1,0
chair,airplane2,bottle,0.0011099458,1.1776896e-05,0.0039627627,0,0,1,chair,,,1,0
chair,bird3,oven,0.03719116,8.295868e-06,0.67024046,0,0,1,chair,,,1,0
chair,bottle3,bottle,0.010473622,0.07652231,0.07652231,0,1,0,bottle,,,0,1
chair,elephant1,chair,0.028832657,6.110541e-06,0.028832657,1,0,0,chair,,,1,0
chair,knife2,knife,0.010095509,0.030917546,0.030917546,0,1,0,knife,,,0,1
chair,truck2,chair,0.066893734,0.0016588363,0.066893734,1,0,0,chair,,,1,0
chair,bird2,chair,0.022741994,0.0026309204,0.022741994,1,0,0,chair,,,1,0
chair,bottle3,bottle,0.010473622,0.07652231,0.07652231,0,1,0,bottle,,,0,1
chair,truck3,bottle,0.0028718377,7.026965e-05,0.004365356,0,0,1,chair,,,1,0
chair,elephant2,chair,0.1397376,0.0017164247,0.1397376,1,0,0,chair,,,1,0
chair,airplane1,chair,0.020881144,1.8871446e-05,0.020881144,1,0,0,chair,,,1,0
chair,clock3,knife,0.006270029,0.00064141,0.01757908,0,0,1,chair,,,1,0
chair,knife1,chair,0.22667238,6.3338375e-05,0.22667238,1,0,0,chair,,,1,0
chair,cat1,chair,0.029902255,0.00017343306,0.029902255,1,0,0,chair,,,1,0
chair,keyboard2,chair,0.018714996,0.0003132279,0.018714996,1,0,0,chair,,,1,0
chair,bicycle1,chair,0.10890427,0.0004570802,0.10890427,1,0,0,chair,,,1,0
chair,dog1,chair,0.0022221447,0.00010153581,0.0022221447,1,0,0,chair,,,1,0
chair,oven2,chair,0.12729649,0.0058296598,0.12729649,1,0,0,chair,,,1,0
chair,clock1,chair,0.04067503,0.0017055407,0.04067503,1,0,0,chair,,,1,0
chair,elephant1,chair,0.028832657,6.110541e-06,0.028832657,1,0,0,chair,,,1,0
chair,bird1,chair,0.0025730005,2.0618618e-05,0.0025730005,1,0,0,chair,,,1,0
chair,knife3,chair,0.0051879217,0.00030626028,0.0051879217,1,0,0,chair,,,1,0
chair,bottle3,bottle,0.010473622,0.07652231,0.07652231,0,1,0,bottle,,,0,1
chair,knife2,knife,0.010095509,0.030917546,0.030917546,0,1,0,knife,,,0,1
chair,truck2,chair,0.066893734,0.0016588363,0.066893734,1,0,0,chair,,,1,0
chair,cat3,chair,0.015160553,0.0010896212,0.015160553,1,0,0,chair,,,1,0
chair,dog1,chair,0.0022221447,0.00010153581,0.0022221447,1,0,0,chair,,,1,0
chair,bear1,chair,0.0379571,0.0010149437,0.0379571,1,0,0,chair,,,1,0
chair,boat3,chair,0.08413841,4.0562034e-05,0.08413841,1,0,0,chair,,,1,0
chair,car2,boat,0.00016248172,5.0982653e-05,0.00022917808,0,0,1,chair,,,1,0
chair,keyboard2,chair,0.018714996,0.0003132279,0.018714996,1,0,0,chair,,,1,0
chair,clock2,chair,0.11979604,0.0003990221,0.11979604,1,0,0,chair,,,1,0
chair,clock3,knife,0.006270029,0.00064141,0.01757908,0,0,1,chair,,,1,0
chair,airplane2,bottle,0.0011099458,1.1776896e-05,0.0039627627,0,0,1,chair,,,1,0
chair,oven2,chair,0.12729649,0.0058296598,0.12729649,1,0,0,chair,,,1,0
chair,oven1,chair,0.029595332,0.00020362997,0.029595332,1,0,0,chair,,,1,0
