Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
cat,truck3,bottle,6.4709034e-06,9.887678e-06,0.00031567985,0,0,1,truck,,,0,1
cat,oven1,cat,0.008572202,5.607093e-05,0.008572202,1,0,0,cat,,,1,0
cat,car3,bicycle,0.00042937128,0.0006388217,0.0024621573,0,0,1,car,,,0,1
cat,truck1,truck,1.8596464e-05,0.0007126597,0.0007126597,0,1,0,truck,,,0,1
cat,car2,bottle,0.00019314371,0.00020424667,0.0009425212,0,0,1,car,,,0,1
cat,knife2,truck,0.00018555258,0.00017031639,0.00075452763,0,0,1,cat,,,1,0
cat,bottle1,clock,0.0008306158,0.0017605115,0.00636936,0,0,1,bottle,,,0,1
cat,elephant3,elephant,0.00020023117,0.07701152,0.07701152,0,1,0,elephant,,,0,1
cat,bird2,cat,0.063106485,0.00020120607,0.063106485,1,0,0,cat,,,1,0
cat,bear1,bear,0.0008157958,0.12606877,0.12606877,0,1,0,bear,,,0,1
cat,airplane2,car,3.684829e-05,0.00020756276,0.01017928,0,0,1,airplane,,,0,1
cat,knife3,clock,7.1963055e-05,5.097031e-05,0.0021969092,0,0,1,cat,,,1,0
cat,bottle2,bottle,0.00012136432,0.031224662,0.031224662,0,1,0,bottle,,,0,1
cat,bear1,bear,0.0008157958,0.12606877,0.12606877,0,1,0,bear,,,0,1
cat,dog2,cat,0.035955995,0.0044042193,0.035955995,1,0,0,cat,,,1,0
cat,airplane1,clock,0.00012142932,1.6322203e-05,0.00018780504,0,0,1,cat,,,1,0
cat,clock3,cat,0.002374654,0.0012990762,0.002374654,1,0,0,cat,,,1,0
cat,clock1,clock,0.00015538976,0.103371866,0.103371866,0,1,0,clock,,,0,1
cat,dog3,cat,0.015181068,0.0063122194,0.015181068,1,0,0,cat,,,1,0
cat,dog3,cat,0.015181068,0.0063122194,0.015181068,1,0,0,cat,,,1,0
cat,chair3,chair,0.00035440348,0.016986525,0.016986525,0,1,0,chair,,,0,1
cat,boat3,truck,0.00014075273,0.0002611598,0.0009844706,0,0,1,boat,,,0,1
cat,bird1,cat,0.05443494,0.0026231743,0.05443494,1,0,0,cat,,,1,0
cat,keyboard3,bottle,0.001400302,0.0011006357,0.0057736817,0,0,1,cat,,,1,0
cat,knife2,truck,0.00018555258,0.00017031639,0.00075452763,0,0,1,cat,,,1,0
cat,car2,bottle,0.00019314371,0.00020424667,0.0009425212,0,0,1,car,,,0,1
cat,car2,bottle,0.00019314371,0.00020424667,0.0009425212,0,0,1,car,,,0,1
cat,elephant1,elephant,0.001772429,0.11463599,0.11463599,0,1,0,elephant,,,0,1
cat,keyboard3,bottle,0.001400302,0.0011006357,0.0057736817,0,0,1,cat,,,1,0
cat,elephant2,elephant,0.0013761307,0.10488535,0.10488535,0,1,0,elephant,,,0,1
cat,oven2,truck,2.2668768e-05,0.0007111878,0.009615594,0,0,1,oven,,,0,1
cat,keyboard3,bottle,0.001400302,0.0011006357,0.0057736817,0,0,1,cat,,,1,0
cat,airplane3,bottle,4.1543924e-05,0.00013637696,0.0009351936,0,0,1,airplane,,,0,1
cat,boat1,boat,0.0008695032,0.01904446,0.01904446,0,1,0,boat,,,0,1
cat,truck3,bottle,6.4709034e-06,9.887678e-06,0.00031567985,0,0,1,truck,,,0,1
cat,bicycle1,bicycle,0.00020416475,0.006271729,0.006271729,0,1,0,bicycle,,,0,1
cat,elephant1,elephant,0.001772429,0.11463599,0.11463599,0,1,0,elephant,,,0,1
cat,dog1,cat,0.15900186,9.307832e-05,0.15900186,1,0,0,cat,,,1,0
cat,oven1,cat,0.008572202,5.607093e-05,0.008572202,1,0,0,cat,,,1,0
cat,boat2,clock,0.00049650925,0.0018294832,0.012540617,0,0,1,boat,,,0,1
cat,bicycle3,cat,0.003032678,2.9075694e-05,0.003032678,1,0,0,cat,,,1,0
cat,clock3,cat,0.002374654,0.0012990762,0.002374654,1,0,0,cat,,,1,0
cat,keyboard2,clock,0.0012377598,3.552393e-05,0.0016290657,0,0,1,cat,,,1,0
cat,bottle1,clock,0.0008306158,0.0017605115,0.00636936,0,0,1,bottle,,,0,1
cat,elephant2,elephant,0.0013761307,0.10488535,0.10488535,0,1,0,elephant,,,0,1
cat,boat2,clock,0.00049650925,0.0018294832,0.012540617,0,0,1,boat,,,0,1
cat,bird3,cat,0.006123055,0.0032899617,0.006123055,1,0,0,cat,,,1,0
cat,chair3,chair,0.00035440348,0.016986525,0.016986525,0,1,0,chair,,,0,1
cat,bicycle1,bicycle,0.00020416475,0.006271729,0.006271729,0,1,0,bicycle,,,0,1
cat,oven2,truck,2.2668768e-05,0.0007111878,0.009615594,0,0,1,oven,,,0,1
cat,car2,bottle,0.00019314371,0.00020424667,0.0009425212,0,0,1,car,,,0,1
cat,bird2,cat,0.063106485,0.00020120607,0.063106485,1,0,0,cat,,,1,0
cat,bear2,cat,0.08795331,0.0012785819,0.08795331,1,0,0,cat,,,1,0
cat,bear1,bear,0.0008157958,0.12606877,0.12606877,0,1,0,bear,,,0,1
cat,airplane2,car,3.684829e-05,0.00020756276,0.01017928,0,0,1,airplane,,,0,1
cat,clock2,clock,0.0003166811,0.0093516465,0.0093516465,0,1,0,clock,,,0,1
cat,keyboard1,keyboard,0.00013349946,0.002548115,0.002548115,0,1,0,keyboard,,,0,1
cat,chair2,truck,1.1281766e-05,0.00019744693,0.0026738446,0,0,1,chair,,,0,1
cat,bicycle1,bicycle,0.00020416475,0.006271729,0.006271729,0,1,0,bicycle,,,0,1
cat,airplane1,clock,0.00012142932,1.6322203e-05,0.00018780504,0,0,1,cat,,,1,0
cat,truck3,bottle,6.4709034e-06,9.887678e-06,0.00031567985,0,0,1,truck,,,0,1
