Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
airplane,boat3,airplane,0.007858415,6.4309106e-06,0.007858415,1,0,0,airplane,,,1,0
airplane,car1,airplane,0.26977938,2.0620713e-05,0.26977938,1,0,0,airplane,,,1,0
airplane,bear3,bird,3.4854613e-05,8.970868e-07,0.013765573,0,0,1,airplane,,,1,0
airplane,car3,airplane,0.49481264,2.6636075e-05,0.49481264,1,0,0,airplane,,,1,0
airplane,keyboard3,airplane,0.029884279,5.719361e-06,0.029884279,1,0,0,airplane,,,1,0
airplane,clock3,airplane,0.006180901,0.00017891171,0.006180901,1,0,0,airplane,,,1,0
airplane,bicycle1,airplane,0.011770917,3.5174255e-06,0.011770917,1,0,0,airplane,,,1,0
airplane,bottle1,bottle,7.6491706e-05,0.0109216785,0.0109216785,0,1,0,bottle,,,0,1
airplane,bird1,bird,0.0016722317,0.0027431392,0.0027431392,0,1,0,bird,,,0,1
airplane,bicycle1,airplane,0.011770917,3.5174255e-06,0.011770917,1,0,0,airplane,,,1,0
airplane,bird2,airplane,0.0070723896,0.00035740968,0.0070723896,1,0,0,airplane,,,1,0
airplane,bear2,bird,0.0009590351,1.9023477e-06,0.0012385931,0,0,1,airplane,,,1,0
airplane,boat3,airplane,0.007858415,6.4309106e-06,0.007858415,1,0,0,airplane,,,1,0
airplane,bicycle2,airplane,0.0048083076,1.3751745e-05,0.0048083076,1,0,0,airplane,,,1,0
airplane,truck2,airplane,0.0008802401,0.00022675307,0.0008802401,1,0,0,airplane,,,1,0
airplane,keyboard2,airplane,0.06489409,3.4156574e-06,0.06489409,1,0,0,airplane,,,1,0
airplane,truck1,airplane,0.019388735,0.006995523,0.019388735,1,0,0,airplane,,,1,0
airplane,elephant1,bird,0.00093208335,5.9591282e-05,0.004815165,0,0,1,airplane,,,1,0
