Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
elephant,chair2,chair,0.0021121996,0.0026642247,0.0026642247,0,1,0,chair,,,0,1
elephant,keyboard3,elephant,0.0025732967,0.00022629762,0.0025732967,1,0,0,elephant,,,1,0
elephant,bicycle2,keyboard,0.00010554727,0.00034687135,0.0012176603,0,0,1,bicycle,,,0,1
elephant,car3,truck,0.0010034388,0.0012952123,0.005103833,0,0,1,car,,,0,1
elephant,car3,truck,0.0010034388,0.0012952123,0.005103833,0,0,1,car,,,0,1
elephant,bird1,elephant,0.006516423,0.0022355411,0.006516423,1,0,0,elephant,,,1,0
elephant,knife3,bottle,0.00024695502,8.67078e-05,0.0020485625,0,0,1,elephant,,,1,0
elephant,bottle2,bottle,1.4669955e-06,0.13300644,0.13300644,0,1,0,bottle,,,0,1
elephant,chair3,elephant,0.0025229773,0.00062633154,0.0025229773,1,0,0,elephant,,,1,0
elephant,clock3,clock,0.00071322545,0.0011176346,0.0011176346,0,1,0,clock,,,0,1
elephant,truck2,chair,3.2614254e-05,0.0006785287,0.05475045,0,0,1,truck,,,0,1
elephant,dog2,dog,0.0018086655,0.008402758,0.008402758,0,1,0,dog,,,0,1
elephant,bicycle3,knife,4.0441457e-05,1.3458664e-06,0.00017573868,0,0,1,elephant,,,1,0
elephant,airplane2,car,2.9145263e-05,7.4570617e-06,0.0007727339,0,0,1,elephant,,,1,0
elephant,keyboard3,elephant,0.0025732967,0.00022629762,0.0025732967,1,0,0,elephant,,,1,0
elephant,clock3,clock,0.00071322545,0.0011176346,0.0011176346,0,1,0,clock,,,0,1
elephant,chair1,chair,2.7921783e-06,0.011261973,0.011261973,0,1,0,chair,,,0,1
elephant,dog1,dog,0.0012085203,0.0045925127,0.0045925127,0,1,0,dog,,,0,1
elephant,oven1,oven,0.001391325,0.0027848235,0.0027848235,0,1,0,oven,,,0,1
elephant,keyboard1,bottle,2.1370244e-05,1.5198042e-05,0.0017543256,0,0,1,elephant,,,1,0
elephant,cat1,bear,0.0118790995,0.0019610785,0.012096559,0,0,1,elephant,,,1,0
elephant,truck3,bottle,0.00063605723,0.0035412458,0.013429339,0,0,1,truck,,,0,1
elephant,truck1,clock,0.000103355065,0.00013270005,0.0029610225,0,0,1,truck,,,0,1
elephant,knife2,knife,0.00070843205,0.0017379556,0.0017379556,0,1,0,knife,,,0,1
elephant,dog2,dog,0.0018086655,0.008402758,0.008402758,0,1,0,dog,,,0,1
elephant,oven1,oven,0.001391325,0.0027848235,0.0027848235,0,1,0,oven,,,0,1
elephant,cat2,elephant,0.054033842,0.02610962,0.054033842,1,0,0,elephant,,,1,0
elephant,airplane3,clock,5.835695e-05,0.00011372295,0.00013511331,0,0,1,airplane,,,0,1
elephant,bicycle3,knife,4.0441457e-05,1.3458664e-06,0.00017573868,0,0,1,elephant,,,1,0
elephant,boat2,boat,2.0531555e-05,0.06293342,0.06293342,0,1,0,boat,,,0,1
elephant,bear2,elephant,0.2943583,0.005344969,0.2943583,1,0,0,elephant,,,1,0
elephant,bird1,elephant,0.006516423,0.0022355411,0.006516423,1,0,0,elephant,,,1,0
elephant,bottle2,bottle,1.4669955e-06,0.13300644,0.13300644,0,1,0,bottle,,,0,1
elephant,knife1,clock,0.0013536308,0.0012675686,0.0014499882,0,0,1,elephant,,,1,0
elephant,car3,truck,0.0010034388,0.0012952123,0.005103833,0,0,1,car,,,0,1
elephant,bicycle2,keyboard,0.00010554727,0.00034687135,0.0012176603,0,0,1,bicycle,,,0,1
elephant,oven3,elephant,0.06736438,2.3771034e-05,0.06736438,1,0,0,elephant,,,1,0
elephant,bear3,elephant,0.0041830894,0.0014093715,0.0041830894,1,0,0,elephant,,,1,0
elephant,chair1,chair,2.7921783e-06,0.011261973,0.011261973,0,1,0,chair,,,0,1
elephant,bottle1,bottle,0.00019371058,0.008824214,0.008824214,0,1,0,bottle,,,0,1
elephant,cat2,elephant,0.054033842,0.02610962,0.054033842,1,0,0,elephant,,,1,0
elephant,cat1,bear,0.0118790995,0.0019610785,0.012096559,0,0,1,elephant,,,1,0
elephant,bicycle1,bicycle,8.64078e-05,0.000261967,0.000261967,0,1,0,bicycle,,,0,1
elephant,boat1,boat,3.3886195e-06,0.009278098,0.009278098,0,1,0,boat,,,0,1
elephant,airplane2,car,2.9145263e-05,7.4570617e-06,0.0007727339,0,0,1,elephant,,,1,0
elephant,cat1,bear,0.0118790995,0.0019610785,0.012096559,0,0,1,elephant,,,1,0
elephant,bird1,elephant,0.006516423,0.0022355411,0.006516423,1,0,0,elephant,,,1,0
elephant,truck1,clock,0.000103355065,0.00013270005,0.0029610225,0,0,1,truck,,,0,1
elephant,bear3,elephant,0.0041830894,0.0014093715,0.0041830894,1,0,0,elephant,,,1,0
elephant,clock2,knife,0.00012274124,0.00031581847,0.00051717734,0,0,1,clock,,,0,1
elephant,car1,bicycle,7.6233273e-06,0.0004467821,0.0009121322,0,0,1,car,,,0,1
elephant,boat3,elephant,0.0034853918,1.5603412e-06,0.0034853918,1,0,0,elephant,,,1,0
elephant,oven1,oven,0.001391325,0.0027848235,0.0027848235,0,1,0,oven,,,0,1
elephant,airplane3,clock,5.835695e-05,0.00011372295,0.00013511331,0,0,1,airplane,,,0,1
elephant,knife2,knife,0.00070843205,0.0017379556,0.0017379556,0,1,0,knife,,,0,1
elephant,bird1,elephant,0.006516423,0.0022355411,0.006516423,1,0,0,elephant,,,1,0
elephant,truck3,bottle,0.00063605723,0.0035412458,0.013429339,0,0,1,truck,,,0,1
elephant,chair3,elephant,0.0025229773,0.00062633154,0.0025229773,1,0,0,elephant,,,1,0
elephant,boat3,elephant,0.0034853918,1.5603412e-06,0.0034853918,1,0,0,elephant,,,1,0
elephant,car3,truck,0.0010034388,0.0012952123,0.005103833,0,0,1,car,,,0,1
elephant,bear1,bear,1.0678139e-05,0.19231655,0.19231655,0,1,0,bear,,,0,1
elephant,clock2,knife,0.00012274124,0.00031581847,0.00051717734,0,0,1,clock,,,0,1
elephant,oven2,keyboard,6.2271065e-05,0.00036675174,0.002379084,0,0,1,oven,,,0,1
elephant,airplane3,clock,5.835695e-05,0.00011372295,0.00013511331,0,0,1,airplane,,,0,1
elephant,bottle3,bottle,1.7562625e-05,0.10560765,0.10560765,0,1,0,bottle,,,0,1
elephant,bird2,elephant,0.016504241,0.00024741387,0.016504241,1,0,0,elephant,,,1,0
elephant,keyboard3,elephant,0.0025732967,0.00022629762,0.0025732967,1,0,0,elephant,,,1,0
elephant,bottle3,bottle,1.7562625e-05,0.10560765,0.10560765,0,1,0,bottle,,,0,1
elephant,boat2,boat,2.0531555e-05,0.06293342,0.06293342,0,1,0,boat,,,0,1
elephant,keyboard2,bottle,1.2965659e-05,5.4936863e-06,0.0005037574,0,0,1,elephant,,,1,0
elephant,dog3,elephant,0.110408165,0.0057282355,0.110408165,1,0,0,elephant,,,1,0
elephant,clock1,clock,1.2267848e-05,0.013692613,0.013692613,0,1,0,clock,,,0,1
elephant,knife2,knife,0.00070843205,0.0017379556,0.0017379556,0,1,0,knife,,,0,1
elephant,bear2,elephant,0.2943583,0.005344969,0.2943583,1,0,0,elephant,,,1,0
elephant,dog1,dog,0.0012085203,0.0045925127,0.0045925127,0,1,0,dog,,,0,1
