Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
cat,truck3,bottle,6.1357864e-06,1.1245624e-05,0.00029456866,0,0,1,truck,,,0,1
cat,oven1,cat,0.0104979845,6.228945e-05,0.0104979845,1,0,0,cat,,,1,0
cat,car3,bicycle,0.00047292546,0.0010562196,0.0018958165,0,0,1,car,,,0,1
cat,truck1,bottle,1.0693521e-05,0.0004024676,0.0006953186,0,0,1,truck,,,0,1
cat,car2,boat,0.00013125851,0.00038852263,0.0017515315,0,0,1,car,,,0,1
cat,knife2,truck,0.00014586648,0.00016418219,0.0011008817,0,0,1,knife,,,0,1
cat,bottle1,clock,0.0006891783,0.0018595123,0.006563762,0,0,1,bottle,,,0,1
cat,elephant3,elephant,0.00017591404,0.17479913,0.17479913,0,1,0,elephant,,,0,1
cat,bird2,cat,0.033829123,0.0003213469,0.033829123,1,0,0,cat,,,1,0
cat,bear1,bear,0.00035566764,0.16018164,0.16018164,0,1,0,bear,,,0,1
cat,airplane2,car,2.6854557e-05,0.0001591465,0.010831368,0,0,1,airplane,,,0,1
cat,knife3,clock,6.846041e-05,5.684307e-05,0.0023012261,0,0,1,cat,,,1,0
cat,bottle2,bottle,7.049913e-05,0.04774041,0.04774041,0,1,0,bottle,,,0,1
cat,bear1,bear,0.00035566764,0.16018164,0.16018164,0,1,0,bear,,,0,1
cat,dog2,cat,0.03529964,0.003575518,0.03529964,1,0,0,cat,,,1,0
cat,airplane1,bottle,0.00014400775,4.529702e-05,0.0005245787,0,0,1,cat,,,1,0
cat,clock3,clock,0.0013813529,0.0016297618,0.0016297618,0,1,0,clock,,,0,1
cat,clock1,clock,0.00011268064,0.10461701,0.10461701,0,1,0,clock,,,0,1
cat,dog3,cat,0.0120559605,0.006244227,0.0120559605,1,0,0,cat,,,1,0
cat,dog3,cat,0.0120559605,0.006244227,0.0120559605,1,0,0,cat,,,1,0
cat,chair3,chair,0.0002116968,0.01118123,0.01118123,0,1,0,chair,,,0,1
cat,boat3,truck,0.00016721112,0.00054105325,0.0015290185,0,0,1,boat,,,0,1
cat,bird1,cat,0.039612066,0.0030483357,0.039612066,1,0,0,cat,,,1,0
cat,keyboard3,bottle,0.0012464891,0.0011212479,0.0052966936,0,0,1,cat,,,1,0
cat,knife2,truck,0.00014586648,0.00016418219,0.0011008817,0,0,1,knife,,,0,1
cat,car2,boat,0.00013125851,0.00038852263,0.0017515315,0,0,1,car,,,0,1
cat,car2,boat,0.00013125851,0.00038852263,0.0017515315,0,0,1,car,,,0,1
cat,elephant1,elephant,0.00096655596,0.24194145,0.24194145,0,1,0,elephant,,,0,1
cat,keyboard3,bottle,0.0012464891,0.0011212479,0.0052966936,0,0,1,cat,,,1,0
cat,elephant2,elephant,0.001099633,0.12010567,0.12010567,0,1,0,elephant,,,0,1
cat,oven2,truck,2.5874686e-05,0.000595221,0.005425197,0,0,1,oven,,,0,1
cat,keyboard3,bottle,0.0012464891,0.0011212479,0.0052966936,0,0,1,cat,,,1,0
cat,airplane3,boat,2.9855835e-05,0.00024147391,0.0014464343,0,0,1,airplane,,,0,1
cat,boat1,boat,0.00044835836,0.020385666,0.020385666,0,1,0,boat,,,0,1
cat,truck3,bottle,6.1357864e-06,1.1245624e-05,0.00029456866,0,0,1,truck,,,0,1
cat,bicycle1,bicycle,4.9921975e-05,0.005246071,0.005246071,0,1,0,bicycle,,,0,1
cat,elephant1,elephant,0.00096655596,0.24194145,0.24194145,0,1,0,elephant,,,0,1
cat,dog1,cat,0.15774167,0.00011121665,0.15774167,1,0,0,cat,,,1,0
cat,oven1,cat,0.0104979845,6.228945e-05,0.0104979845,1,0,0,cat,,,1,0
cat,boat2,clock,0.00038608175,0.0039313417,0.018328613,0,0,1,boat,,,0,1
cat,bicycle3,cat,0.0025772585,3.200216e-05,0.0025772585,1,0,0,cat,,,1,0
cat,clock3,clock,0.0013813529,0.0016297618,0.0016297618,0,1,0,clock,,,0,1
