Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bicycle,cat1,bicycle,0.020090718,0.00030657052,0.020090718,1,0,0,bicycle,,,1,0
bicycle,cat1,bicycle,0.020090718,0.00030657052,0.020090718,1,0,0,bicycle,,,1,0
bicycle,truck3,bicycle,0.41353917,2.2026481e-07,0.41353917,1,0,0,bicycle,,,1,0
bicycle,bird3,bicycle,0.14211403,0.00019860933,0.14211403,1,0,0,bicycle,,,1,0
bicycle,clock3,bicycle,0.060519286,0.018231397,0.060519286,1,0,0,bicycle,,,1,0
bicycle,dog1,clock,0.0044517294,2.7408305e-05,0.008182459,0,0,1,bicycle,,,1,0
bicycle,chair2,bicycle,0.006775422,5.0630265e-06,0.006775422,1,0,0,bicycle,,,1,0
bicycle,bird3,bicycle,0.14211403,0.00019860933,0.14211403,1,0,0,bicycle,,,1,0
bicycle,car2,bicycle,0.05920641,0.0001642662,0.05920641,1,0,0,bicycle,,,1,0
bicycle,boat1,bicycle,0.38512295,0.00010671707,0.38512295,1,0,0,bicycle,,,1,0
bicycle,car1,bicycle,0.3271191,1.4666926e-05,0.3271191,1,0,0,bicycle,,,1,0
bicycle,bear1,bicycle,0.18768623,8.212367e-09,0.18768623,1,0,0,bicycle,,,1,0
bicycle,chair2,bicycle,0.006775422,5.0630265e-06,0.006775422,1,0,0,bicycle,,,1,0
bicycle,airplane1,bicycle,0.14628194,1.0694418e-07,0.14628194,1,0,0,bicycle,,,1,0
bicycle,keyboard2,bicycle,0.38176623,6.4665e-05,0.38176623,1,0,0,bicycle,,,1,0
bicycle,clock2,bicycle,0.17323203,0.00019080978,0.17323203,1,0,0,bicycle,,,1,0
bicycle,car3,bicycle,0.2305822,3.0339604e-07,0.2305822,1,0,0,bicycle,,,1,0
bicycle,car2,bicycle,0.05920641,0.0001642662,0.05920641,1,0,0,bicycle,,,1,0
bicycle,clock3,bicycle,0.060519286,0.018231397,0.060519286,1,0,0,bicycle,,,1,0
bicycle,boat3,bicycle,0.33769497,3.9025026e-06,0.33769497,1,0,0,bicycle,,,1,0
bicycle,bottle1,bicycle,0.38469085,2.8421205e-06,0.38469085,1,0,0,bicycle,,,1,0
bicycle,oven1,bicycle,0.33401307,5.0162722e-05,0.33401307,1,0,0,bicycle,,,1,0
bicycle,truck1,bicycle,0.032874465,4.7010627e-07,0.032874465,1,0,0,bicycle,,,1,0
bicycle,bird2,bicycle,0.490474,1.4285648e-07,0.490474,1,0,0,bicycle,,,1,0
bicycle,knife2,bicycle,0.37099552,5.2516925e-06,0.37099552,1,0,0,bicycle,,,1,0
bicycle,cat3,bicycle,0.26508597,6.205158e-06,0.26508597,1,0,0,bicycle,,,1,0
bicycle,bear2,bicycle,0.49409792,3.3720184e-08,0.49409792,1,0,0,bicycle,,,1,0
bicycle,dog2,knife,0.0034337356,8.117609e-05,0.008230228,0,0,1,bicycle,,,1,0
bicycle,airplane2,bicycle,0.030188039,1.8884325e-07,0.030188039,1,0,0,bicycle,,,1,0
bicycle,bear1,bicycle,0.18768623,8.212367e-09,0.18768623,1,0,0,bicycle,,,1,0
bicycle,bottle3,bicycle,0.29619592,1.3017785e-05,0.29619592,1,0,0,bicycle,,,1,0
bicycle,knife2,bicycle,0.37099552,5.2516925e-06,0.37099552,1,0,0,bicycle,,,1,0
bicycle,dog3,bicycle,0.023260452,3.386145e-07,0.023260452,1,0,0,bicycle,,,1,0
bicycle,bird1,bicycle,0.21882993,2.058458e-06,0.21882993,1,0,0,bicycle,,,1,0
bicycle,truck3,bicycle,0.41353917,2.2026481e-07,0.41353917,1,0,0,bicycle,,,1,0
bicycle,elephant2,bicycle,0.35031882,1.3186824e-08,0.35031882,1,0,0,bicycle,,,1,0
