Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
chair,bear2,chair,0.2406532,3.5347193e-07,0.2406532,1,0,0,chair,,,1,0
chair,dog2,chair,0.23438533,1.8009765e-05,0.23438533,1,0,0,chair,,,1,0
chair,cat3,chair,0.011403876,0.0009421866,0.011403876,1,0,0,chair,,,1,0
chair,cat2,chair,0.24554643,4.049544e-06,0.24554643,1,0,0,chair,,,1,0
chair,bird3,oven,0.039368108,8.679463e-06,0.62602514,0,0,1,chair,,,1,0
chair,keyboard3,chair,0.015847893,0.00070543424,0.015847893,1,0,0,chair,,,1,0
chair,bicycle3,chair,0.07422556,6.907841e-05,0.07422556,1,0,0,chair,,,1,0
chair,knife1,chair,0.20784934,0.00013828477,0.20784934,1,0,0,chair,,,1,0
chair,bottle3,bottle,0.006523134,0.070038304,0.070038304,0,1,0,bottle,,,0,1
chair,cat1,chair,0.040299814,0.00019918066,0.040299814,1,0,0,chair,,,1,0
chair,dog2,chair,0.23438533,1.8009765e-05,0.23438533,1,0,0,chair,,,1,0
chair,boat1,chair,0.0038434525,3.509308e-05,0.0038434525,1,0,0,chair,,,1,0
chair,airplane2,bottle,0.0013382372,3.277977e-05,0.010297409,0,0,1,chair,,,1,0
chair,bicycle3,chair,0.07422556,6.907841e-05,0.07422556,1,0,0,chair,,,1,0
chair,bear2,chair,0.2406532,3.5347193e-07,0.2406532,1,0,0,chair,,,1,0
chair,bear1,chair,0.037764024,0.001703703,0.037764024,1,0,0,chair,,,1,0
chair,elephant1,chair,0.011850417,2.8935888e-06,0.011850417,1,0,0,chair,,,1,0
chair,truck3,bottle,0.002227984,5.7174584e-05,0.0053252866,0,0,1,chair,,,1,0
chair,car3,chair,0.007596701,0.00031252988,0.007596701,1,0,0,chair,,,1,0
chair,boat2,boat,0.0006264659,0.0053881407,0.0053881407,0,1,0,boat,,,0,1
chair,oven1,chair,0.036848564,0.00016627045,0.036848564,1,0,0,chair,,,1,0
chair,airplane1,chair,0.018468097,2.5221998e-05,0.018468097,1,0,0,chair,,,1,0
chair,car1,bicycle,0.013011517,4.132139e-05,0.019319968,0,0,1,chair,,,1,0
chair,keyboard2,chair,0.013572012,0.00039080813,0.013572012,1,0,0,chair,,,1,0
chair,bird1,chair,0.0020647687,1.5143954e-05,0.0020647687,1,0,0,chair,,,1,0
chair,car1,bicycle,0.013011517,4.132139e-05,0.019319968,0,0,1,chair,,,1,0
chair,oven3,oven,0.00068597554,0.0007843406,0.0007843406,0,1,0,oven,,,0,1
chair,car2,boat,0.00014730386,8.8159075e-05,0.0006114189,0,0,1,chair,,,1,0
chair,bottle1,keyboard,0.0034434483,0.014255858,0.021854533,0,0,1,bottle,,,0,1
chair,bicycle3,chair,0.07422556,6.907841e-05,0.07422556,1,0,0,chair,,,1,0
chair,elephant1,chair,0.011850417,2.8935888e-06,0.011850417,1,0,0,chair,,,1,0
chair,boat1,chair,0.0038434525,3.509308e-05,0.0038434525,1,0,0,chair,,,1,0
chair,bicycle1,chair,0.07769681,0.0011895446,0.07769681,1,0,0,chair,,,1,0
chair,dog1,chair,0.00219461,0.0001024289,0.00219461,1,0,0,chair,,,1,0
chair,boat3,chair,0.07778494,5.440614e-05,0.07778494,1,0,0,chair,,,1,0
