Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
oven,bottle3,bottle,0.00015613381,0.023294384,0.023294384,0,1,0,bottle,,,0,1
oven,clock3,clock,1.6508038e-05,0.0039590285,0.0039590285,0,1,0,clock,,,0,1
oven,elephant3,clock,5.7880872e-05,3.0052463e-05,0.004352582,0,0,1,oven,,,1,0
oven,dog3,dog,0.0015498206,0.008267887,0.008267887,0,1,0,dog,,,0,1
oven,boat3,truck,0.0013447942,0.00030601674,0.060519878,0,0,1,oven,,,1,0
oven,chair3,truck,0.0031086716,0.002659293,0.007278393,0,0,1,oven,,,1,0
oven,knife3,knife,0.0024783465,0.0049982527,0.0049982527,0,1,0,knife,,,0,1
oven,bicycle1,bottle,0.00034972318,3.4656372e-05,0.000927899,0,0,1,oven,,,1,0
oven,car2,car,3.3042823e-05,0.001964697,0.001964697,0,1,0,car,,,0,1
oven,airplane2,car,0.0006003609,0.0002906939,0.014989317,0,0,1,oven,,,1,0
oven,elephant1,elephant,9.210961e-06,0.0032997532,0.0032997532,0,1,0,elephant,,,0,1
oven,keyboard2,keyboard,0.00015223649,0.012800008,0.012800008,0,1,0,keyboard,,,0,1
oven,knife1,knife,0.0041035567,0.0825055,0.0825055,0,1,0,knife,,,0,1
oven,car1,bottle,0.000794088,0.0010554361,0.004174013,0,0,1,car,,,0,1
oven,elephant3,clock,5.7880872e-05,3.0052463e-05,0.004352582,0,0,1,oven,,,1,0
oven,bird3,oven,0.6737435,5.2697005e-06,0.6737435,1,0,0,oven,,,1,0
oven,car2,car,3.3042823e-05,0.001964697,0.001964697,0,1,0,car,,,0,1
oven,knife3,knife,0.0024783465,0.0049982527,0.0049982527,0,1,0,knife,,,0,1
oven,airplane1,clock,3.2132734e-06,1.4430318e-06,0.00083524216,0,0,1,oven,,,1,0
oven,clock3,clock,1.6508038e-05,0.0039590285,0.0039590285,0,1,0,clock,,,0,1
oven,chair1,keyboard,7.238009e-06,0.0026044957,0.023496507,0,0,1,chair,,,0,1
oven,bird1,bottle,3.2618136e-05,0.00021008328,0.0020926897,0,0,1,bird,,,0,1
oven,bottle3,bottle,0.00015613381,0.023294384,0.023294384,0,1,0,bottle,,,0,1
oven,car1,bottle,0.000794088,0.0010554361,0.004174013,0,0,1,car,,,0,1
oven,knife2,knife,0.0024848834,0.13866144,0.13866144,0,1,0,knife,,,0,1
oven,chair1,keyboard,7.238009e-06,0.0026044957,0.023496507,0,0,1,chair,,,0,1
oven,cat3,oven,0.038486358,3.8922397e-05,0.038486358,1,0,0,oven,,,1,0
oven,bear2,bear,0.007584636,0.17587744,0.17587744,0,1,0,bear,,,0,1
oven,clock2,bottle,0.00025638883,0.0010469897,0.0015136588,0,0,1,clock,,,0,1
oven,dog3,dog,0.0015498206,0.008267887,0.008267887,0,1,0,dog,,,0,1
oven,clock2,bottle,0.00025638883,0.0010469897,0.0015136588,0,0,1,clock,,,0,1
oven,dog1,bear,6.822689e-05,0.0032921436,0.011415101,0,0,1,dog,,,0,1
oven,truck3,oven,0.0038319624,0.00026822044,0.0038319624,1,0,0,oven,,,1,0
oven,cat2,cat,3.6948177e-06,0.007471528,0.007471528,0,1,0,cat,,,0,1
oven,keyboard3,bottle,8.745786e-05,0.00083094055,0.0037414473,0,0,1,keyboard,,,0,1
oven,boat3,truck,0.0013447942,0.00030601674,0.060519878,0,0,1,oven,,,1,0
oven,bear2,bear,0.007584636,0.17587744,0.17587744,0,1,0,bear,,,0,1
oven,boat2,boat,0.0033244048,0.12934098,0.12934098,0,1,0,boat,,,0,1
oven,chair1,keyboard,7.238009e-06,0.0026044957,0.023496507,0,0,1,chair,,,0,1
oven,bird1,bottle,3.2618136e-05,0.00021008328,0.0020926897,0,0,1,bird,,,0,1
oven,keyboard1,keyboard,0.00027275612,0.009743953,0.009743953,0,1,0,keyboard,,,0,1
oven,airplane1,clock,3.2132734e-06,1.4430318e-06,0.00083524216,0,0,1,oven,,,1,0
oven,bottle1,bottle,2.2424604e-07,0.0032820397,0.0032820397,0,1,0,bottle,,,0,1
oven,clock2,bottle,0.00025638883,0.0010469897,0.0015136588,0,0,1,clock,,,0,1
oven,bear1,bear,4.099718e-05,0.13231863,0.13231863,0,1,0,bear,,,0,1
oven,bottle1,bottle,2.2424604e-07,0.0032820397,0.0032820397,0,1,0,bottle,,,0,1
oven,truck3,oven,0.0038319624,0.00026822044,0.0038319624,1,0,0,oven,,,1,0
oven,airplane2,car,0.0006003609,0.0002906939,0.014989317,0,0,1,oven,,,1,0
oven,truck2,truck,0.00510433,0.040233795,0.040233795,0,1,0,truck,,,0,1
oven,cat1,dog,6.596131e-06,0.0038323968,0.008326648,0,0,1,cat,,,0,1
oven,dog3,dog,0.0015498206,0.008267887,0.008267887,0,1,0,dog,,,0,1
oven,airplane3,oven,0.007751705,2.135093e-05,0.007751705,1,0,0,oven,,,1,0
oven,cat2,cat,3.6948177e-06,0.007471528,0.007471528,0,1,0,cat,,,0,1
oven,boat3,truck,0.0013447942,0.00030601674,0.060519878,0,0,1,oven,,,1,0
oven,bicycle1,bottle,0.00034972318,3.4656372e-05,0.000927899,0,0,1,oven,,,1,0
oven,bear3,bear,0.0012127849,0.07770745,0.07770745,0,1,0,bear,,,0,1
oven,bird3,oven,0.6737435,5.2697005e-06,0.6737435,1,0,0,oven,,,1,0
oven,truck1,car,0.00013646629,0.0015741333,0.123096906,0,0,1,truck,,,0,1
oven,elephant2,knife,1.0989349e-05,0.003398727,0.008218435,0,0,1,elephant,,,0,1
oven,keyboard3,bottle,8.745786e-05,0.00083094055,0.0037414473,0,0,1,keyboard,,,0,1
oven,dog2,dog,0.00038088477,0.006674057,0.006674057,0,1,0,dog,,,0,1
oven,bicycle2,chair,7.2024836e-06,0.00012108324,0.0001540924,0,0,1,bicycle,,,0,1
oven,cat1,dog,6.596131e-06,0.0038323968,0.008326648,0,0,1,cat,,,0,1
oven,knife2,knife,0.0024848834,0.13866144,0.13866144,0,1,0,knife,,,0,1
oven,bicycle1,bottle,0.00034972318,3.4656372e-05,0.000927899,0,0,1,oven,,,1,0
oven,chair1,keyboard,7.238009e-06,0.0026044957,0.023496507,0,0,1,chair,,,0,1
oven,bicycle1,bottle,0.00034972318,3.4656372e-05,0.000927899,0,0,1,oven,,,1,0
oven,boat2,boat,0.0033244048,0.12934098,0.12934098,0,1,0,boat,,,0,1
oven,elephant1,elephant,9.210961e-06,0.0032997532,0.0032997532,0,1,0,elephant,,,0,1
oven,car3,car,7.910717e-05,0.058723405,0.058723405,0,1,0,car,,,0,1
oven,truck1,car,0.00013646629,0.0015741333,0.123096906,0,0,1,truck,,,0,1
oven,bird2,oven,0.002027613,5.1895047e-05,0.002027613,1,0,0,oven,,,1,0
oven,keyboard1,keyboard,0.00027275612,0.009743953,0.009743953,0,1,0,keyboard,,,0,1
oven,bear2,bear,0.007584636,0.17587744,0.17587744,0,1,0,bear,,,0,1
oven,bottle2,bottle,6.5098386e-05,0.02613546,0.02613546,0,1,0,bottle,,,0,1
