Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
cat,truck3,bottle,1.3019565e-05,9.196088e-05,0.001595035,0,0,1,truck,,,0,1
cat,oven1,truck,0.006316044,0.00011179881,0.008790367,0,0,1,cat,,,1,0
cat,car3,car,0.00025645984,0.014007676,0.014007676,0,1,0,car,,,0,1
cat,truck1,bottle,1.2609004e-05,0.0005206219,0.0061608315,0,0,1,truck,,,0,1
cat,car2,bottle,5.304742e-05,0.00085407885,0.0030049214,0,0,1,car,,,0,1
cat,knife2,knife,0.00012826604,0.0036564192,0.0036564192,0,1,0,knife,,,0,1
cat,bottle1,clock,0.00023490544,0.007700202,0.023198897,0,0,1,bottle,,,0,1
cat,elephant3,elephant,7.537706e-07,0.0016650467,0.0016650467,0,1,0,elephant,,,0,1
cat,bird2,cat,0.02910474,7.0276954e-05,0.02910474,1,0,0,cat,,,1,0
cat,bear1,bear,4.4648692e-05,0.23476508,0.23476508,0,1,0,bear,,,0,1
cat,airplane2,car,8.173202e-05,0.00044345978,0.019225199,0,0,1,airplane,,,0,1
cat,knife3,bottle,5.4998487e-05,7.6570686e-05,0.0009123102,0,0,1,knife,,,0,1
cat,bottle2,bottle,2.4024072e-07,0.06901986,0.06901986,0,1,0,bottle,,,0,1
cat,bear1,bear,4.4648692e-05,0.23476508,0.23476508,0,1,0,bear,,,0,1
cat,dog2,dog,0.0018427457,0.008690223,0.008690223,0,1,0,dog,,,0,1
cat,airplane1,knife,0.00011540251,0.00020214397,0.0047672596,0,0,1,airplane,,,0,1
cat,clock3,bottle,5.5793713e-05,0.00042872535,0.0010478266,0,0,1,clock,,,0,1
cat,clock1,clock,0.000110312096,0.1119217,0.1119217,0,1,0,clock,,,0,1
cat,dog3,dog,0.0017817258,0.0059589925,0.0059589925,0,1,0,dog,,,0,1
cat,dog3,dog,0.0017817258,0.0059589925,0.0059589925,0,1,0,dog,,,0,1
cat,chair3,chair,2.0690984e-05,0.008543745,0.008543745,0,1,0,chair,,,0,1
cat,boat3,chair,7.4843396e-05,0.0005732548,0.001161393,0,0,1,boat,,,0,1
cat,bird1,cat,0.0063711335,0.0016937362,0.0063711335,1,0,0,cat,,,1,0
cat,keyboard3,bottle,0.00068891165,0.0010156496,0.0040810416,0,0,1,keyboard,,,0,1
cat,knife2,knife,0.00012826604,0.0036564192,0.0036564192,0,1,0,knife,,,0,1
cat,car2,bottle,5.304742e-05,0.00085407885,0.0030049214,0,0,1,car,,,0,1
cat,car2,bottle,5.304742e-05,0.00085407885,0.0030049214,0,0,1,car,,,0,1
cat,elephant1,elephant,0.00024647787,0.40701252,0.40701252,0,1,0,elephant,,,0,1
cat,keyboard3,bottle,0.00068891165,0.0010156496,0.0040810416,0,0,1,keyboard,,,0,1
cat,elephant2,elephant,0.0005058984,0.33756977,0.33756977,0,1,0,elephant,,,0,1
cat,oven2,truck,2.5609123e-05,0.0011546345,0.0022777212,0,0,1,oven,,,0,1
cat,keyboard3,bottle,0.00068891165,0.0010156496,0.0040810416,0,0,1,keyboard,,,0,1
cat,airplane3,bottle,0.00020501115,0.00046979275,0.0069766403,0,0,1,airplane,,,0,1
cat,boat1,boat,0.0002159078,0.0053945994,0.0053945994,0,1,0,boat,,,0,1
cat,truck3,bottle,1.3019565e-05,9.196088e-05,0.001595035,0,0,1,truck,,,0,1
cat,bicycle1,bicycle,3.8710063e-05,0.0017034592,0.0017034592,0,1,0,bicycle,,,0,1
cat,elephant1,elephant,0.00024647787,0.40701252,0.40701252,0,1,0,elephant,,,0,1
cat,dog1,cat,0.10917037,0.0004569049,0.10917037,1,0,0,cat,,,1,0
cat,oven1,truck,0.006316044,0.00011179881,0.008790367,0,0,1,cat,,,1,0
cat,boat2,boat,0.00012589672,0.0034268156,0.0034268156,0,1,0,boat,,,0,1
