Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bird,chair1,bottle,6.6140194e-05,0.0019863728,0.003322489,0,0,1,chair,,,0,1
bird,knife2,knife,1.2779253e-05,0.034948777,0.034948777,0,1,0,knife,,,0,1
bird,truck2,car,2.6302328e-05,0.002283848,0.0035775031,0,0,1,truck,,,0,1
bird,bear3,bird,0.0053323256,0.004020016,0.0053323256,1,0,0,bird,,,1,0
bird,bottle1,clock,6.0340233e-05,0.00021730237,0.0073843445,0,0,1,bottle,,,0,1
bird,chair1,bottle,6.6140194e-05,0.0019863728,0.003322489,0,0,1,chair,,,0,1
bird,airplane1,airplane,2.7671188e-06,0.0007608589,0.0007608589,0,1,0,airplane,,,0,1
bird,oven1,oven,9.6881e-06,0.00029652368,0.00029652368,0,1,0,oven,,,0,1
bird,keyboard2,bottle,0.00030689262,0.0008694542,0.0023703093,0,0,1,keyboard,,,0,1
bird,boat3,truck,9.91607e-05,0.0027533555,0.0028620923,0,0,1,boat,,,0,1
bird,cat3,bird,0.0026382608,0.0019839436,0.0026382608,1,0,0,bird,,,1,0
bird,oven3,truck,0.0001994786,0.00015773128,0.00069991103,0,0,1,bird,,,1,0
bird,boat3,truck,9.91607e-05,0.0027533555,0.0028620923,0,0,1,boat,,,0,1
bird,elephant2,elephant,0.0011421456,0.11660154,0.11660154,0,1,0,elephant,,,0,1
bird,bicycle3,chair,0.0010279733,0.00011108912,0.002640849,0,0,1,bird,,,1,0
bird,bear3,bird,0.0053323256,0.004020016,0.0053323256,1,0,0,bird,,,1,0
bird,clock1,clock,4.4240947e-05,0.10168707,0.10168707,0,1,0,clock,,,0,1
bird,truck3,car,9.3271465e-06,0.00030464385,0.0016760736,0,0,1,truck,,,0,1
bird,bicycle2,bottle,0.00071295776,0.000490503,0.0016432588,0,0,1,bird,,,1,0
bird,clock3,clock,3.697903e-06,0.034148607,0.034148607,0,1,0,clock,,,0,1
bird,bottle1,clock,6.0340233e-05,0.00021730237,0.0073843445,0,0,1,bottle,,,0,1
bird,cat1,cat,0.0012580778,0.002882263,0.002882263,0,1,0,cat,,,0,1
bird,keyboard2,bottle,0.00030689262,0.0008694542,0.0023703093,0,0,1,keyboard,,,0,1
bird,knife2,knife,1.2779253e-05,0.034948777,0.034948777,0,1,0,knife,,,0,1
bird,keyboard3,clock,1.5095117e-05,2.21269e-05,8.306635e-05,0,0,1,keyboard,,,0,1
bird,bear2,bear,0.0150679005,0.041074526,0.041074526,0,1,0,bear,,,0,1
bird,truck1,bottle,6.5709273e-06,7.150575e-05,0.030556547,0,0,1,truck,,,0,1
bird,bear3,bird,0.0053323256,0.004020016,0.0053323256,1,0,0,bird,,,1,0
bird,car3,car,1.5637455e-05,0.015309453,0.015309453,0,1,0,car,,,0,1
bird,oven1,oven,9.6881e-06,0.00029652368,0.00029652368,0,1,0,oven,,,0,1
bird,bicycle1,bicycle,0.00016733924,0.004407232,0.004407232,0,1,0,bicycle,,,0,1
bird,car2,bottle,0.00045185178,0.0005013214,0.0014869211,0,0,1,car,,,0,1
bird,knife1,knife,1.2150285e-05,0.021111215,0.021111215,0,1,0,knife,,,0,1
bird,elephant2,elephant,0.0011421456,0.11660154,0.11660154,0,1,0,elephant,,,0,1
bird,dog2,bird,0.011009332,0.0013063725,0.011009332,1,0,0,bird,,,1,0
bird,bear1,bird,0.00067784835,0.000330214,0.00067784835,1,0,0,bird,,,1,0
bird,boat1,boat,2.2621105e-05,0.037654713,0.037654713,0,1,0,boat,,,0,1
bird,keyboard3,clock,1.5095117e-05,2.21269e-05,8.306635e-05,0,0,1,keyboard,,,0,1
bird,knife3,keyboard,4.402149e-05,0.001439159,0.0015103169,0,0,1,knife,,,0,1
bird,clock1,clock,4.4240947e-05,0.10168707,0.10168707,0,1,0,clock,,,0,1
bird,chair1,bottle,6.6140194e-05,0.0019863728,0.003322489,0,0,1,chair,,,0,1
bird,cat3,bird,0.0026382608,0.0019839436,0.0026382608,1,0,0,bird,,,1,0
bird,dog1,bird,0.0016951748,0.0011476526,0.0016951748,1,0,0,bird,,,1,0
bird,dog2,bird,0.011009332,0.0013063725,0.011009332,1,0,0,bird,,,1,0
bird,chair2,truck,1.7593571e-05,0.008130489,0.014613092,0,0,1,chair,,,0,1
bird,cat2,bird,0.019565431,9.403102e-06,0.019565431,1,0,0,bird,,,1,0
bird,oven1,oven,9.6881e-06,0.00029652368,0.00029652368,0,1,0,oven,,,0,1
bird,car3,car,1.5637455e-05,0.015309453,0.015309453,0,1,0,car,,,0,1
bird,truck2,car,2.6302328e-05,0.002283848,0.0035775031,0,0,1,truck,,,0,1
bird,boat1,boat,2.2621105e-05,0.037654713,0.037654713,0,1,0,boat,,,0,1
bird,chair1,bottle,6.6140194e-05,0.0019863728,0.003322489,0,0,1,chair,,,0,1
bird,clock3,clock,3.697903e-06,0.034148607,0.034148607,0,1,0,clock,,,0,1
bird,bicycle2,bottle,0.00071295776,0.000490503,0.0016432588,0,0,1,bird,,,1,0
bird,oven3,truck,0.0001994786,0.00015773128,0.00069991103,0,0,1,bird,,,1,0
bird,bicycle1,bicycle,0.00016733924,0.004407232,0.004407232,0,1,0,bicycle,,,0,1
bird,clock1,clock,4.4240947e-05,0.10168707,0.10168707,0,1,0,clock,,,0,1
bird,bottle3,bottle,2.9908827e-07,0.12527907,0.12527907,0,1,0,bottle,,,0,1
bird,car2,bottle,0.00045185178,0.0005013214,0.0014869211,0,0,1,car,,,0,1
bird,elephant2,elephant,0.0011421456,0.11660154,0.11660154,0,1,0,elephant,,,0,1
bird,knife3,keyboard,4.402149e-05,0.001439159,0.0015103169,0,0,1,knife,,,0,1
bird,elephant2,elephant,0.0011421456,0.11660154,0.11660154,0,1,0,elephant,,,0,1
bird,car2,bottle,0.00045185178,0.0005013214,0.0014869211,0,0,1,car,,,0,1
bird,bottle2,bottle,9.709904e-07,0.083860025,0.083860025,0,1,0,bottle,,,0,1
bird,elephant1,elephant,0.0010328838,0.024589222,0.024589222,0,1,0,elephant,,,0,1
bird,airplane2,bottle,5.595091e-05,4.8985094e-05,0.0017086809,0,0,1,bird,,,1,0
bird,airplane3,airplane,0.00043884284,0.017284397,0.017284397,0,1,0,airplane,,,0,1
bird,dog2,bird,0.011009332,0.0013063725,0.011009332,1,0,0,bird,,,1,0
bird,airplane2,bottle,5.595091e-05,4.8985094e-05,0.0017086809,0,0,1,bird,,,1,0
bird,keyboard1,bottle,0.00011937087,2.2011442e-05,0.0001449022,0,0,1,bird,,,1,0
bird,airplane3,airplane,0.00043884284,0.017284397,0.017284397,0,1,0,airplane,,,0,1
bird,truck2,car,2.6302328e-05,0.002283848,0.0035775031,0,0,1,truck,,,0,1
bird,bottle3,bottle,2.9908827e-07,0.12527907,0.12527907,0,1,0,bottle,,,0,1
bird,dog3,dog,0.0002907544,0.0003749558,0.0003749558,0,1,0,dog,,,0,1
bird,cat1,cat,0.0012580778,0.002882263,0.002882263,0,1,0,cat,,,0,1
bird,boat2,boat,1.269828e-05,0.12112172,0.12112172,0,1,0,boat,,,0,1
